,in_degree,out_degree,in_strength_total,out_strength_total,label
1088,1,1,287322,7148,0
1089,1,0,32,0,0
1090,1,7,5434,79077,0
1091,6,0,154336,0,0
1092,1,0,759,0,0
1093,1,0,22615,0,0
1094,1,0,948,0,0
1095,1,0,117,0,0
1096,1,0,354,0,0
1097,1,0,469,0,0
1098,1,0,229,0,0
1099,1,0,3024,0,0
1100,1,0,91,0,0
1101,1,0,1573,0,0
1102,1,0,173,0,0
1103,1,0,40152,0,0
1104,1,0,123,0,0
1105,1,0,1921,0,0
1106,1,0,85552,0,0
1107,1,0,3497,0,0
1108,1,0,221,0,0
1109,1,0,1135,0,0
1110,1,0,415,0,0
1111,1,0,163,0,0
1112,1,0,19809,0,0
1113,1,0,19,0,0
1114,1,0,338,0,0
1115,1,0,1121,0,0
1116,1,0,2131,0,0
1117,1,0,614,0,0
1118,1,0,83168,0,0
1119,1,0,16605,0,0
1120,1,0,169905,0,0
1121,1,0,381864,0,0
1122,1,0,171,0,0
1123,1,0,44,0,0
1124,1,0,1320,0,0
1125,1,0,12005,0,0
1126,1,0,3,0,0
1127,1,1,8350,55165,0
1128,1,0,2087,0,0
1129,1,0,1131,0,0
1130,1,0,817991,0,0
1131,1,0,4485,0,0
1132,1,0,4305,0,0
1133,1,0,337,0,0
1134,1,0,182263,0,0
1135,1,0,14876,0,0
1136,1,0,24889,0,0
1137,1,0,12157,0,0
1138,1,0,4035,0,0
1139,1,0,537,0,0
1140,1,0,12381,0,0
1141,1,0,11704,0,0
1142,1,0,58219,0,0
1143,1,0,239,0,0
1144,1,0,8549,0,0
1145,1,0,548,0,0
1146,1,0,2123,0,0
1147,1,0,7008,0,0
1148,1,0,10858,0,0
1149,1,0,1819,0,0
1150,1,0,15719,0,0
1151,1,0,27,0,0
1152,1,0,4656,0,0
1153,1,0,112,0,0
1154,1,0,29,0,0
1155,1,0,223065,0,0
1156,1,0,612,0,0
1157,1,0,29,0,0
1158,1,1,600,628,0
1159,1,0,7878,0,0
1160,1,0,3809,0,0
1161,1,1,64,3994,0
1162,1,3,4407,5997,0
1163,1,0,7766,0,0
1164,1,0,55913,0,0
1165,1,0,2305,0,0
1166,1,0,1698117,0,0
1167,1,0,23662,0,0
1168,1,0,19,0,0
1169,1,0,17,0,0
1170,1,0,120144,0,0
1171,1,0,1043,0,0
1172,1,0,35789,0,0
1173,1,0,12,0,0
1174,1,0,83,0,0
1175,1,0,325,0,0
1176,1,0,229,0,0
1177,1,0,1289,0,0
1178,1,0,74,0,0
1179,1,0,9643,0,0
1180,1,0,5308,0,0
1181,1,0,10287,0,0
1182,1,0,507,0,0
1183,1,0,29192,0,0
1184,1,0,1921,0,0
1185,1,0,588,0,0
1186,1,0,71,0,0
1187,1,0,918,0,0
1188,2,0,84058,0,0
1189,2,0,7245,0,0
1190,1,0,1327,0,0
1191,1,0,33080,0,0
1192,1,0,2492,0,0
1193,1,0,6352,0,0
1194,1,0,816,0,0
1195,1,0,574,0,0
1196,1,0,465,0,0
1197,1,0,159344,0,0
1198,1,0,27531,0,0
1199,1,0,1121,0,0
1200,1,0,189,0,0
1201,1,0,2158,0,0
1202,1,0,401392,0,0
1203,1,0,7248,0,0
1204,1,0,819,0,0
1205,1,0,5479,0,0
1206,1,0,33,0,0
1207,1,0,986,0,0
1208,1,0,797,0,0
1209,7,0,3717,0,0
1210,1,2,402,6532,0
1211,1,0,1628,0,0
1212,1,0,41147,0,0
1213,1,0,64,0,0
1214,1,0,2000,0,0
1215,1,0,2018,0,0
1216,1,0,5618,0,0
1217,1,0,11017,0,0
1218,1,0,108,0,0
1219,1,0,2202,0,0
1220,1,0,593,0,0
1221,1,0,931,0,0
1222,1,0,13,0,0
1223,1,0,14052,0,0
1224,1,0,621,0,0
1225,1,0,16242,0,0
1226,1,0,56,0,0
1227,1,0,535,0,0
1228,1,0,5458,0,0
1229,1,0,334,0,0
1230,1,0,4468,0,0
1231,1,0,4432,0,0
1232,1,0,75,0,0
1233,2,0,150987,0,0
1234,6,1,11004,88400,0
1235,1,0,295,0,0
1236,1,1,1435,31,0
1237,1,1,41,19230,0
1238,1,0,5,0,0
1239,1,0,481,0,0
1240,1,0,69,0,0
1241,1,0,11,0,0
1242,1,0,135,0,0
1243,1,0,20,0,0
1244,1,0,259,0,0
1245,1,1,25614,146,0
1246,2,2,13329,172124,0
1247,1,0,380,0,0
1248,1,0,131815,0,0
1249,1,0,397,0,0
1250,1,0,5807,0,0
1251,1,0,152,0,0
1252,1,0,2209,0,0
1253,1,0,4,0,0
1254,1,0,3499,0,0
1255,1,0,822,0,0
1256,1,0,1953,0,0
1257,1,0,97950,0,0
1258,1,0,6101,0,0
1259,1,0,42,0,0
1260,1,0,1526,0,0
1261,1,0,37,0,0
1262,1,0,2,0,0
1263,1,0,11420,0,0
1264,1,0,2880,0,0
1265,2,1,1289830,8919,0
1266,2,0,11508,0,0
1267,1,1,7610,42495,0
1268,1,0,4069,0,0
1269,1,0,6839,0,0
1270,1,0,173,0,0
1271,1,1,955,3806,0
1272,1,1,27952,137427,0
1273,1,0,3312,0,0
1274,1,0,588,0,0
1275,1,0,15404,0,0
1276,1,0,1972,0,0
1277,1,0,679,0,0
1278,1,0,52,0,0
1279,1,0,30755,0,0
1280,1,0,2651,0,0
1281,1,0,4062,0,0
1282,2,0,718,0,0
1283,2,0,11619,0,0
1284,1,0,831,0,0
1285,1,0,87,0,0
1286,1,0,5,0,0
1287,1,0,5434,0,0
1288,1,0,1007,0,0
1289,1,0,9566,0,0
1290,1,0,1384,0,0
1291,1,0,722,0,0
1292,1,0,1831,0,0
1293,1,0,6034,0,0
1294,1,0,1487,0,0
1295,1,0,5844,0,0
1296,1,0,60,0,0
1297,1,0,5,0,0
1298,1,0,11742,0,0
1299,1,0,1490,0,0
1300,1,0,201,0,0
1301,1,0,21262,0,0
1302,1,0,86,0,0
1303,1,0,16411,0,0
1304,1,0,3867,0,0
1305,1,0,645,0,0
1306,1,0,112,0,0
1307,1,0,1226,0,0
1308,1,0,649,0,0
1309,1,0,101,0,0
1310,1,0,171,0,0
1311,1,0,43136,0,0
1312,1,0,2035,0,0
1313,1,0,913,0,0
1314,1,0,86,0,0
1315,1,0,45,0,0
1316,1,0,1473,0,0
1317,1,0,627,0,0
1318,1,0,28326,0,0
1319,1,0,584,0,0
1320,9,1,9839,4045,0
1321,1,0,69,0,0
1322,1,0,49730,0,0
1323,1,0,6684,0,0
1324,1,0,31817,0,0
1325,1,0,303,0,0
1326,1,0,1857,0,0
1327,1,0,38,0,0
1328,1,0,1607,0,0
1329,1,0,542,0,0
1330,1,0,13348,0,0
1331,1,0,501,0,0
1332,1,0,4363,0,0
1333,1,0,44,0,0
1334,1,0,11,0,0
1335,1,0,2871,0,0
1336,1,0,1336,0,0
1337,1,0,172,0,0
1338,1,0,74,0,0
1339,1,0,16957,0,0
1340,1,0,503,0,0
1341,1,0,10406,0,0
1342,1,0,4940,0,0
1343,1,1,331,3917,0
1344,2,0,1203,0,0
1345,1,0,33992,0,0
1346,1,0,2002,0,0
1347,1,0,61,0,0
1348,1,0,241,0,0
1349,1,0,786,0,0
1350,1,0,63179,0,0
1351,1,0,1283,0,0
1352,1,0,962,0,0
1353,1,0,350,0,0
1354,1,0,42,0,0
1355,1,0,100164,0,0
1356,1,0,166487,0,0
1357,1,0,569,0,0
1358,1,0,859,0,0
1359,1,0,239,0,0
1360,1,0,35,0,0
1361,1,0,5174,0,0
1362,1,0,1448,0,0
1363,1,0,12587,0,0
1364,1,0,754,0,0
1365,1,0,59673,0,0
1366,1,0,9882,0,0
1367,1,0,5295,0,0
1368,1,0,127,0,0
1369,1,0,1883,0,0
1370,1,0,139732,0,0
1371,1,0,1584,0,0
1372,1,0,3,0,0
1373,1,0,10278,0,0
1374,1,0,143,0,0
1375,1,0,702,0,0
1376,1,0,507982,0,0
1377,1,0,3578,0,0
1378,1,0,321,0,0
1379,1,0,10,0,0
1380,1,0,27729,0,0
1381,1,0,3105,0,0
1382,1,0,186,0,0
1383,1,0,28661,0,0
1384,1,0,519,0,0
1385,1,0,311,0,0
1386,1,0,558,0,0
1387,1,0,8899,0,0
1388,1,0,3904,0,0
1389,1,0,488,0,0
1390,1,0,518688,0,0
1391,1,0,6393,0,0
1392,1,0,1121,0,0
1393,1,0,2057,0,0
1394,1,1,150,4234,0
1395,2,1,285,1280,0
1396,1,0,6681,0,0
1397,1,0,3409,0,0
1398,1,0,600,0,0
1399,1,0,34861,0,0
1400,1,0,269,0,0
1401,1,0,9366,0,0
1402,1,0,7428,0,0
1403,1,0,1336,0,0
1404,1,0,92,0,0
1405,1,0,8179,0,0
1406,1,0,735,0,0
1407,1,0,1075,0,0
1408,1,0,443,0,0
1409,1,0,612,0,0
1410,1,0,1182,0,0
1411,1,0,16,0,0
1412,1,1,29,23898,0
1413,34,0,666657,0,0
1414,1,0,2680,0,0
1415,1,0,34871,0,0
1416,1,0,604,0,0
1417,1,0,43,0,0
1418,1,0,24326,0,0
1419,1,0,121337,0,0
1420,1,0,195038,0,0
1421,1,0,6318,0,0
1422,1,0,2124,0,0
1423,1,0,2070,0,0
1424,1,0,484,0,0
1425,1,0,48,0,0
1426,1,0,1402,0,0
1427,1,0,67726,0,0
1428,1,0,4730,0,0
1429,1,0,226998,0,0
1430,1,0,121895,0,0
1431,1,0,36403,0,0
1432,1,0,1399,0,0
1433,1,0,54020,0,0
1434,1,0,78,0,0
1435,1,0,68,0,0
1436,1,0,2202,0,0
1437,1,0,2103,0,0
1438,2,0,71002,0,0
1439,2,0,21946,0,0
1440,1,0,146,0,0
1441,1,1,334,344,0
1442,1,0,758,0,0
1443,1,0,158,0,0
1444,1,0,2187,0,0
1445,1,0,1628,0,0
1446,1,0,81,0,0
1447,1,0,1124,0,0
1448,1,0,3572,0,0
1449,1,0,5224,0,0
1450,1,0,1052,0,0
1451,1,0,32661,0,0
1452,1,0,470,0,0
1453,1,0,56,0,0
1454,1,0,5191,0,0
1455,1,0,570,0,0
1456,1,0,5422,0,0
1457,1,0,782,0,0
1458,1,0,617,0,0
1459,1,0,4960,0,0
1460,1,0,220,0,0
1461,1,0,46662,0,0
1462,1,0,56722,0,0
1463,1,0,253,0,0
1464,1,0,2555,0,0
1465,1,0,179,0,0
1466,1,0,58,0,0
1467,1,0,12717,0,0
1468,1,0,962,0,0
1469,1,0,798,0,0
1470,1,0,4835,0,0
1471,1,0,484,0,0
1472,1,0,538,0,0
1473,1,0,34,0,0
1474,1,0,117,0,0
1475,1,0,9802,0,0
1476,1,0,130,0,0
1477,1,0,1077,0,0
1478,1,0,4306,0,0
1479,1,0,4201,0,0
1480,1,0,413549,0,0
1481,1,0,42,0,0
1482,1,0,334,0,0
1483,1,0,3330,0,0
1484,1,0,123261,0,0
1485,1,0,987,0,0
1486,1,0,392234,0,0
1487,1,0,324,0,0
1488,1,0,174,0,0
1489,1,0,337,0,0
1490,1,0,3267,0,0
1491,1,0,17255,0,0
1492,1,0,11129,0,0
1493,1,0,44060,0,0
1494,1,0,298,0,0
1495,1,0,6897,0,0
1496,1,0,16525,0,0
1497,1,0,1213,0,0
1498,1,0,214917,0,0
1499,1,0,18241,0,0
1500,1,0,1098,0,0
1501,1,0,4777,0,0
1502,1,0,177,0,0
1503,1,0,35340,0,0
1504,1,0,306,0,0
1505,1,0,384,0,0
1506,1,0,895,0,0
1507,1,1,262172,548,0
1508,1,0,1596,0,0
1509,1,0,28213,0,0
1510,1,0,133039,0,0
1511,1,0,37724,0,0
1512,1,0,35743,0,0
1513,1,0,1659,0,0
1514,2,0,9901,0,0
1515,3,0,644837,0,0
1516,1,0,3855,0,0
1517,1,0,3655,0,0
1518,1,0,604,0,0
1519,1,0,228,0,0
1520,1,0,1269,0,0
1521,1,0,11177,0,0
1522,1,0,118,0,0
1523,1,0,5714,0,0
1524,1,1,6354,953,0
1525,1,1,11414,378,0
1526,10,0,177183,0,0
1527,1,0,271,0,0
1528,1,0,23861,0,0
1529,1,0,11698,0,0
1530,1,0,18559,0,0
1531,1,0,27,0,0
1532,1,0,796,0,0
1533,1,0,193,0,0
1534,1,0,28899,0,0
1535,1,0,498,0,0
1536,1,0,5019,0,0
1537,1,0,3921,0,0
1538,1,0,2119,0,0
1539,1,0,18338,0,0
1540,1,0,2155,0,0
1541,1,0,772,0,0
1542,1,0,47019,0,0
1543,1,0,5760,0,0
1544,1,0,58,0,0
1545,1,0,11442,0,0
1546,1,0,3533,0,0
1547,1,0,2220,0,0
1548,1,0,25,0,0
1549,1,1,12169,5784,0
1550,1,0,212,0,0
1551,1,0,17369,0,0
1552,1,0,344871,0,0
1553,1,1,46,174,0
1554,1,0,80,0,0
1555,1,0,7600,0,0
1556,1,0,14,0,0
1557,1,0,74,0,0
1558,1,0,279,0,0
1559,1,0,3337,0,0
1560,1,0,30,0,0
1561,1,0,10,0,0
1562,1,0,2882,0,0
1563,1,0,10,0,0
1564,1,0,595,0,0
1565,1,0,653,0,0
1566,1,0,235561,0,0
1567,1,0,5101,0,0
1568,1,0,778,0,0
1569,1,0,20904,0,0
1570,1,0,194,0,0
1571,1,0,15169,0,0
1572,1,0,151908,0,0
1573,1,0,669,0,0
1574,1,0,408,0,0
1575,1,0,25259,0,0
1576,6,4,26858,169070,0
1577,2,0,10115,0,0
1578,1,0,6772,0,0
1579,1,0,840,0,0
1580,1,0,7797,0,0
1581,1,0,11096,0,0
1582,1,0,595,0,0
1583,1,0,27111,0,0
1584,1,0,41789,0,0
1585,1,0,538084,0,0
1586,1,0,65260,0,0
1587,1,0,59263,0,0
1588,1,0,44316,0,0
1589,1,0,139,0,0
1590,1,0,29940,0,0
1591,1,0,711,0,0
1592,1,0,3145,0,0
1593,1,0,268202,0,0
1594,1,0,2127,0,0
1595,1,0,7759,0,0
1596,1,0,417,0,0
1597,1,0,207,0,0
1598,1,0,1177,0,0
1599,1,0,3595,0,0
1600,1,0,49947,0,0
1601,1,0,10485,0,0
1602,1,0,3,0,0
1603,1,0,8706,0,0
1604,1,0,560,0,0
1605,1,0,1237,0,1
1606,1,0,1293,0,0
1607,1,0,456,0,0
1608,1,0,736,0,0
1609,1,0,2035,0,0
1610,1,0,45817,0,0
1611,1,0,949,0,0
1612,1,0,561,0,0
1613,1,0,225,0,0
1614,1,0,245,0,0
1615,1,0,16896,0,0
1616,1,0,1667,0,0
1617,1,0,6504,0,0
1618,1,0,7926,0,0
1619,1,1,157000,314,0
1620,1,0,1107,0,0
1621,1,0,281,0,0
1622,1,0,2629,0,0
1623,1,0,1452,0,0
1624,1,0,12034,0,0
1625,1,0,23124,0,0
1626,1,0,40,0,0
1627,1,0,26,0,0
1628,1,0,3340,0,0
1629,2,0,9469,0,0
1630,18,0,169474,0,0
1631,1,0,1487798,0,0
1632,1,0,1469,0,0
1633,1,0,1694,0,0
1634,1,0,246,0,0
1635,1,0,1332,0,0
1636,1,0,1299,0,0
1637,1,0,721,0,0
1638,1,0,25013,0,0
1639,1,0,159,0,0
1640,1,0,688,0,0
1641,1,0,34853,0,0
1642,1,0,104,0,0
1643,1,1,1571,377242,0
1644,1,0,496,0,0
1645,1,0,27,0,0
1646,1,0,1947,0,0
1647,1,0,6154,0,0
1648,1,0,69243,0,0
1649,1,0,24798,0,0
1650,1,0,67,0,0
1651,1,0,369330,0,0
1652,1,0,5891,0,0
1653,1,0,2167,0,0
1654,1,0,4150,0,0
1655,1,0,2047,0,0
1656,1,0,244,0,0
1657,1,0,1674,0,0
1658,1,0,1294,0,0
1659,4,0,25648,0,0
1660,2,0,5840,0,0
1661,1,0,728,0,0
1662,1,0,125592,0,0
1663,1,0,2384,0,0
1664,1,0,5813,0,0
1665,1,0,9433,0,0
1666,1,0,102,0,0
1667,1,0,568,0,0
1668,1,0,145,0,0
1669,1,0,105,0,0
1670,1,0,131,0,0
1671,1,0,1893,0,0
1672,1,0,100,0,0
1673,1,0,34208,0,0
1674,1,0,865,0,0
1675,1,0,922,0,0
1676,1,0,7844,0,0
1677,1,0,267,0,0
1678,1,0,111111,0,0
1679,1,0,18524,0,0
1680,1,0,3517,0,0
1681,1,0,388,0,0
1682,1,0,65561,0,0
1683,1,0,633,0,0
1684,1,0,6833,0,0
1685,1,0,4094,0,0
1686,1,0,47006,0,0
1687,1,0,27978,0,0
1688,1,0,38078,0,0
1689,1,0,4221,0,0
1690,1,0,20980,0,0
1691,1,0,759,0,0
1692,2,0,3032,0,0
1693,1,1,17,4911,0
1694,1,0,23857,0,0
1695,1,0,18,0,0
1696,1,0,7059,0,0
1697,1,0,113199,0,0
1698,1,0,467,0,0
1699,1,0,591715,0,0
1700,1,0,69,0,0
1701,1,0,394,0,0
1702,1,0,19,0,0
1703,1,0,129203,0,0
1704,1,0,2883,0,0
1705,1,0,4,0,0
1706,1,0,1564,0,0
1707,1,0,652,0,0
1708,1,0,3040,0,0
1709,1,0,1730,0,0
1710,1,0,2578,0,0
1711,15,0,443785,0,0
1712,1,0,552,0,0
1713,1,0,2343,0,0
1714,1,0,43749,0,0
1715,1,0,524,0,0
1716,1,0,492,0,0
1717,1,0,1491,0,0
1718,1,0,334,0,0
1719,1,0,323,0,0
1720,1,0,3035644,0,0
1721,1,0,101,0,0
1722,1,0,23847,0,0
1723,1,0,138837,0,0
1724,1,0,5,0,0
1725,1,0,58,0,0
1726,1,0,18288,0,0
1727,1,0,975,0,0
1728,1,0,5976,0,0
1729,1,0,2690,0,0
1730,1,0,2007,0,0
1731,1,0,2251,0,0
1732,1,0,2269,0,0
1733,1,0,546,0,0
1734,1,0,246,0,0
1735,1,0,96144,0,0
1736,1,0,300,0,0
1737,1,0,7351,0,0
1738,1,1,764,45,0
1739,2,0,1597,0,0
1740,1,0,1454,0,0
1741,1,0,160,0,0
1742,1,0,556,0,0
1743,1,0,68422,0,0
1744,1,0,3847,0,0
1745,1,0,421,0,0
1746,1,0,533,0,0
1747,1,0,450,0,0
1748,1,0,49350,0,0
1749,1,0,30208,0,0
1750,1,0,803,0,0
1751,1,0,5095,0,0
1752,1,0,4837,0,0
1753,1,0,1617,0,0
1754,1,0,6577,0,0
1755,1,0,6307,0,0
1756,1,0,2254,0,0
1757,1,0,20305,0,0
1758,1,0,16748,0,0
1759,1,0,3899,0,0
1760,1,0,506,0,0
1761,1,0,294,0,0
1762,1,0,16818,0,0
1763,1,0,5519,0,0
1764,1,0,1163,0,0
1765,1,0,78,0,0
1766,1,0,55335,0,0
1767,1,0,864,0,0
1768,1,0,79,0,0
1769,1,0,983,0,0
1770,1,0,578,0,0
1771,1,0,478948,0,0
1772,1,0,450,0,0
1773,1,0,5037,0,0
1774,1,0,1496,0,0
1775,1,0,69035,0,0
1776,1,0,709,0,0
1777,1,0,45,0,0
1778,1,0,592,0,0
1779,1,0,6,0,0
1780,1,0,169561,0,0
1781,1,0,244,0,0
1782,1,0,415761,0,0
1783,1,0,3151,0,0
1784,1,0,1448,0,0
1785,1,0,13653,0,0
1786,1,0,332326,0,0
1787,1,0,48041,0,0
1788,1,0,10219,0,0
1789,1,0,181,0,0
1790,1,0,10102,0,0
1791,1,0,601,0,0
1792,1,0,3448,0,0
1793,1,0,2120,0,0
1794,1,0,436,0,0
1795,1,0,651,0,0
1796,1,0,2979,0,0
1797,1,0,2149,0,0
1798,1,0,183,0,0
1799,1,0,987,0,0
1800,1,0,412,0,0
1801,1,0,61,0,0
1802,1,0,11097,0,0
1803,1,0,63894,0,0
1804,1,0,25,0,0
1805,1,0,22,0,0
1806,1,0,619,0,0
1807,1,0,7728,0,0
1808,1,0,6475,0,0
1809,1,0,2389,0,0
1810,1,0,2039,0,0
1811,1,0,747,0,0
1812,1,0,586236,0,0
1813,1,0,19,0,0
1814,1,0,27579,0,0
1815,1,0,31761,0,0
1816,1,0,281,0,0
1817,1,0,81854,0,0
1818,1,0,2447,0,0
1819,1,0,7133,0,0
1820,1,0,1981,0,0
1821,1,0,470,0,0
1822,1,0,307,0,0
1823,1,0,296,0,0
1824,2,0,95915,0,1
1825,1,0,1080,0,0
1826,1,0,16870,0,0
1827,1,0,7400,0,0
1828,1,0,1779,0,0
1829,1,0,10110,0,0
1830,1,0,4728,0,0
1831,1,0,471551,0,0
1832,1,0,825,0,0
1833,1,0,67579,0,0
1834,1,0,2649,0,0
1835,1,0,76,0,0
1836,1,0,98,0,0
1837,1,2,694,32313,0
1838,11,3,146013,47448,0
1839,82,39,3016814,426355,0
1840,1,0,5,0,0
1841,1,0,70,0,0
1842,1,0,15659,0,0
1843,2,1,23704,25025,1
1844,1,0,6487,0,0
1845,1,1,54218,7856,0
1846,1,0,147,0,0
1847,1,0,927,0,0
1848,1,0,6,0,0
1849,1,0,451,0,0
1850,1,0,129,0,0
1851,1,0,105,0,0
1852,1,0,2545,0,0
1853,1,0,1272,0,0
1854,1,0,1855,0,0
1855,1,0,201,0,0
1856,1,0,5182,0,0
1857,1,0,580,0,0
1858,1,0,3832,0,0
1859,1,0,478,0,0
1860,1,0,129,0,0
1861,5,0,35739,0,0
1862,1,1,4282,1846,0
1863,1,1,699,605,0
1864,1,0,4091,0,0
1865,1,0,2079,0,0
1866,1,0,1497,0,0
1867,1,0,2833,0,0
1868,1,0,271,0,0
1869,1,0,1657,0,0
1870,1,0,79,0,0
1871,1,0,12664,0,0
1872,1,0,53642,0,0
1873,1,0,683,0,0
1874,1,0,869,0,0
1875,93,22,943508,463755,0
1876,1,0,562,0,0
1877,1,0,3386,0,0
1878,1,0,688,0,0
1879,1,0,142052,0,0
1880,1,0,930,0,0
1881,1,0,1096,0,0
1882,1,0,714,0,0
1883,1,0,5719,0,0
1884,1,0,1875,0,0
1885,1,1,213,2087,0
1886,2,0,50418,0,0
1887,1,0,64,0,0
1888,1,0,3055,0,0
1889,1,0,4629,0,0
1890,1,0,9767,0,0
1891,1,0,85532,0,0
1892,1,0,806,0,0
1893,1,0,81,0,0
1894,1,0,246,0,0
1895,1,0,466,0,0
1896,1,0,3206,0,0
1897,1,0,888,0,0
1898,1,0,8567,0,0
1899,1,0,4602,0,0
1900,1,0,657,0,0
1901,1,0,2539,0,0
1902,1,0,169,0,0
1903,1,0,1204,0,0
1904,1,0,655,0,0
1905,1,0,952,0,0
1906,1,0,987,0,0
1907,1,0,10173,0,0
1908,1,0,2034,0,0
1909,1,0,183,0,0
1910,1,0,3722,0,0
1911,1,0,18080,0,0
1912,1,0,612,0,0
1913,1,0,750,0,0
1914,1,0,6295,0,0
1915,1,0,351127,0,0
1916,1,0,11617,0,0
1917,1,0,8,0,0
1918,1,0,12751,0,0
1919,1,0,614,0,0
1920,1,0,17495,0,0
1921,1,0,7,0,0
1922,1,0,3384,0,0
1923,1,0,1386,0,0
1924,1,0,3967,0,0
1925,1,0,318,0,0
1926,1,0,147,0,0
1927,1,0,23451,0,0
1928,1,0,3929,0,0
1929,1,0,3,0,0
1930,1,0,196,0,0
1931,1,0,59586,0,0
1932,1,0,292,0,0
1933,1,0,2078,0,0
1934,1,0,2329,0,0
1935,1,0,1533,0,0
1936,1,0,3191,0,0
1937,1,0,4,0,0
1938,1,0,644,0,0
1939,1,0,4881,0,0
1940,1,0,7008,0,0
1941,1,0,123,0,0
1942,1,0,365,0,0
1943,1,0,35591,0,0
1944,2,1,439,20,0
1945,1,1,6,470,0
1946,1,0,23955,0,0
1947,1,0,17888,0,0
1948,1,0,14524,0,0
1949,1,1,1286,13700,0
1950,16,0,71858,0,0
1951,2,0,5604,0,0
1952,4,0,22434,0,0
1953,1,0,228,0,0
1954,1,0,116,0,0
1955,1,0,29716,0,0
1956,1,0,101,0,0
1957,1,0,3527,0,0
1958,1,0,2493,0,0
1959,1,0,5080,0,0
1960,1,0,140,0,0
1961,1,0,6907,0,0
1962,1,0,2273,0,0
1963,1,1,9915,7,0
1964,1,1,235,1433,0
1965,1,0,1436,0,0
1966,1,0,7,0,0
1967,1,0,1206,0,0
1968,1,0,10123,0,0
1969,1,0,84,0,0
1970,1,0,8858,0,0
1971,1,0,119,0,0
1972,1,0,13,0,0
1973,1,0,51,0,0
1974,2,0,6912,0,0
1975,1,0,1073,0,0
1976,1,0,44971,0,0
1977,1,0,17,0,0
1978,1,0,1041,0,0
1979,1,0,276,0,0
1980,1,0,1152,0,0
1981,1,0,13280,0,0
1982,1,0,974,0,0
1983,1,0,1696,0,0
1984,1,0,38,0,0
1985,1,0,2529,0,0
1986,1,0,402,0,0
1987,1,0,1777,0,0
1988,1,0,64665,0,0
1989,1,0,819,0,0
1990,1,0,22552,0,0
1991,1,0,473,0,0
1992,1,0,57411,0,0
1993,1,0,138167,0,0
1994,1,0,44,0,0
1995,1,0,5242,0,0
1996,1,0,806,0,0
1997,1,0,5185,0,0
1998,1,0,1784,0,0
1999,1,0,3442,0,0
2000,1,0,27,0,0
2001,1,0,3458,0,0
2002,1,0,22465,0,0
2003,1,0,8053,0,0
2004,1,0,52823,0,0
2005,1,0,76404,0,0
2006,1,0,52,0,0
2007,1,0,4462,0,0
2008,1,0,782,0,0
2009,1,0,4357,0,0
2010,1,0,90863,0,0
2011,1,0,2010,0,0
2012,1,0,384,0,0
2013,1,0,773,0,0
2014,1,0,999,0,0
2015,1,0,109210,0,0
2016,1,0,408,0,0
2017,1,0,521,0,0
2018,1,0,664,0,0
2019,1,0,42105,0,0
2020,1,0,3702,0,0
2021,1,0,553,0,0
2022,1,0,10807,0,0
2023,1,0,323,0,0
2024,1,0,45974,0,0
2025,1,0,12617,0,0
2026,1,0,479,0,0
2027,1,0,689,0,0
2028,1,0,689,0,0
2029,1,0,937,0,0
2030,1,0,1079,0,0
2031,1,0,3064,0,0
2032,1,0,3992,0,0
2033,1,0,162,0,0
2034,2,0,59370,0,0
2035,1,1,197,169,0
2036,1,0,2596,0,0
2037,1,0,9,0,0
2038,1,0,41740,0,0
2039,1,0,177,0,0
2040,1,0,215,0,0
2041,1,0,62417,0,0
2042,1,0,23264,0,0
2043,1,0,1370,0,0
2044,1,0,325806,0,0
2045,1,0,9651,0,0
2046,1,0,16467,0,0
2047,1,0,4533,0,0
2048,1,0,105,0,0
2049,1,0,209,0,0
2050,1,0,7224,0,0
2051,1,0,195,0,0
2052,6,0,1959075,0,0
2053,1,0,315,0,0
2054,1,0,344,0,0
2055,1,0,102,0,0
2056,1,0,3594,0,0
2057,1,0,60594,0,0
2058,1,0,2968139,0,0
2059,1,0,6651,0,0
2060,1,0,12444,0,0
2061,1,0,105493,0,0
2062,1,0,3083,0,0
2063,1,0,49,0,0
2064,2,0,14527,0,0
2065,2,0,10532,0,0
2066,1,0,331,0,0
2067,1,0,484,0,0
2068,1,0,4043,0,0
2069,1,0,310,0,0
2070,1,0,915,0,0
2071,1,0,2119,0,0
2072,1,0,5,0,0
2073,1,0,1974,0,0
2074,1,0,201,0,0
2075,1,0,10248,0,0
2076,1,0,80768,0,0
2077,1,0,284,0,0
2078,1,0,18297,0,0
2079,1,0,15914,0,0
2080,1,0,11878,0,0
2081,2,0,1746,0,0
2082,1,0,718,0,0
2083,1,0,307,0,0
2084,1,0,35509,0,0
2085,1,0,1820,0,0
2086,1,0,48,0,0
2087,1,0,238,0,0
2088,1,0,2590,0,0
2089,1,0,52815,0,0
2090,1,0,220,0,0
2091,1,0,918,0,0
2092,1,0,28297,0,0
2093,1,0,109,0,0
2094,1,0,47258,0,0
2095,1,0,241,0,0
2096,1,0,9261,0,0
2097,1,0,1249,0,0
2098,1,0,1734,0,0
2099,1,0,2383,0,0
2100,1,0,856399,0,0
2101,1,0,2542,0,0
2102,1,0,597,0,0
2103,1,0,5060,0,0
2104,1,0,270,0,0
2105,1,0,17905,0,0
2106,1,0,33,0,0
2107,1,0,44857,0,0
2108,1,0,2969,0,0
2109,1,0,105,0,0
2110,1,0,649,0,0
2111,1,0,993,0,0
2112,1,0,16333,0,0
