,f_degree_in,f_degree_out,f_amount_in,f_amount_out,f_nr_trans_in,f_nr_trans_out,f_ego_nr_nodes,f_ego_nr_edges,f_egored_degree_in,f_egored_degree_out,f_egored_amount_in,f_egored_amount_out,f_egored_nr_trans_in,f_egored_nr_trans_out,f_egored_nr_nodes,f_egored_nr_edges,f_rwalk_start_amount,f_rwalk_transfer_out,f_rwalk_out_back,f_rwalk_out_back_max,f_rwalk_end_amount,f_rwalk_transfer_in,f_rwalk_in_back,f_rwalk_in_back_max
20002,0.0,1.0,0.0,228.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,187.72,0.0,0.0,0.0,0.0,0.0,0.0
20003,0.0,1.0,0.0,61220.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61220.0,10433.7,0.0,0.0,0.0,0.0,0.0,0.0
20004,0.0,1.0,0.0,542.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,459.04,0.0,0.0,0.0,0.0,0.0,0.0
20005,0.0,1.0,0.0,653.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,538.39,0.0,0.0,0.0,0.0,0.0,0.0
20006,0.0,1.0,0.0,4843.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4843.0,2703.57,0.0,0.0,0.0,0.0,0.0,0.0
20007,0.0,1.0,0.0,40525.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40525.0,8265.15,0.0,0.0,0.0,0.0,0.0,0.0
20008,0.0,1.0,0.0,8149.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8149.0,4419.17,0.0,0.0,0.0,0.0,0.0,0.0
20009,0.0,1.0,0.0,11581.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11581.0,5695.05,0.0,0.0,0.0,0.0,0.0,0.0
20010,0.0,1.0,0.0,176257.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176257.0,14093.32,0.0,0.0,0.0,0.0,0.0,0.0
20011,0.0,1.0,0.0,1626.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,1278.1,0.0,0.0,0.0,0.0,0.0,0.0
20012,0.0,2.0,0.0,52051.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30651.59,7989.07,0.0,0.0,0.0,0.0,0.0,0.0
20013,0.0,6.0,0.0,4960.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,779.44,543.69,0.0,0.0,0.0,0.0,0.0,0.0
20014,0.0,1.0,0.0,1704.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,1348.82,0.0,0.0,0.0,0.0,0.0,0.0
20015,0.0,1.0,0.0,126.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,110.64,0.0,0.0,0.0,0.0,0.0,0.0
20016,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
20017,1.0,11.0,32.0,102150.0,1.0,11.0,12.0,11.0,1.0,1.0,32.0,11218.0,1.0,1.0,2.0,1.0,11942.94,3813.46,0.0,0.0,32.0,32.0,3.2,32.0
20018,2.0,0.0,90870.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35516.08,791.86,0.0,0.0
20019,7.0,3.0,143115.0,2663.0,7.0,3.0,10.0,9.0,1.0,1.0,751.0,1187.0,1.0,1.0,2.0,1.0,834.96,743.4,157.71,751.0,25724.38,25684.62,45.06,751.0
20020,0.0,2.0,0.0,10219.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5312.16,1353.61,0.0,0.0,0.0,0.0,0.0,0.0
20021,0.0,1.0,0.0,145.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,131.42,0.0,0.0,0.0,0.0,0.0,0.0
20022,0.0,1.0,0.0,696.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,378.93,0.0,0.0,0.0,0.0,0.0,0.0
20023,0.0,3.0,0.0,11135.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3111.51,3111.51,0.0,0.0,0.0,0.0,0.0,0.0
20024,1.0,0.0,84.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0
20025,3.0,0.0,15050.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4818.32,4818.32,0.0,0.0
20026,0.0,11.0,0.0,815910.0,0.0,11.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48882.55,47087.11,0.0,0.0,0.0,0.0,0.0,0.0
20027,3.0,1.0,63700.0,2661.0,3.0,1.0,5.0,5.0,2.0,0.0,58165.0,0.0,2.0,0.0,3.0,3.0,2661.0,2661.0,0.0,0.0,20997.74,3292.73,0.0,0.0
20028,1.0,0.0,658207.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658207.0,658207.0,0.0,0.0
20029,2.0,0.0,37269.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18913.03,18913.03,0.0,0.0
20030,1.0,0.0,219.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.0
20031,1.0,0.0,2491.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.0,2491.0,0.0,0.0
20032,1.0,0.0,125657.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125657.0,125657.0,0.0,0.0
20033,1.0,0.0,3906.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.0,3906.0,0.0,0.0
20034,2.0,0.0,12834.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6668.96,6668.96,0.0,0.0
20035,1.0,1.0,12280.0,741.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,741.0,457.72,0.0,0.0,12280.0,12280.0,0.0,0.0
20036,2.0,2.0,39540.0,2917.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1413.71,1413.71,0.0,0.0,15339.86,1796.41,0.0,0.0
20037,0.0,4.0,0.0,34491.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9183.21,2029.9,0.0,0.0,0.0,0.0,0.0,0.0
20038,14.0,0.0,240120.0,0.0,14.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22120.73,19106.6,0.0,0.0
20039,1.0,0.0,2205.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,1100.35,0.0,0.0
20040,1.0,0.0,712.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,466.23,0.0,0.0
20041,0.0,3.0,0.0,443179.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120101.79,120101.79,0.0,0.0,0.0,0.0,0.0,0.0
20042,0.0,6.0,0.0,505484.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84508.62,84503.23,0.0,0.0,0.0,0.0,0.0,0.0
20043,3.0,0.0,269235.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87872.43,78664.99,0.0,0.0
20044,2.0,0.0,18452.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9034.72,5091.51,0.0,0.0
20045,1.0,0.0,84539.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84539.0,84539.0,0.0,0.0
20046,0.0,7.0,0.0,55914.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7163.45,7163.45,0.0,0.0,0.0,0.0,0.0,0.0
20047,4.0,0.0,886947.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190583.03,11305.11,0.0,0.0
20048,2.0,0.0,21899.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11167.89,4066.44,0.0,0.0
20049,1.0,20.0,101.0,59488.0,1.0,20.0,21.0,21.0,1.0,3.0,101.0,3398.0,1.0,3.0,4.0,4.0,2465.32,1731.75,2.02,101.0,101.0,101.0,101.0,101.0
20050,1.0,0.0,6175.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6175.0,101.0,0.0,0.0
20051,1.0,2.0,243.0,56580.0,1.0,2.0,3.0,2.0,1.0,1.0,243.0,101.0,1.0,1.0,2.0,1.0,29417.56,29408.32,3.03,101.0,243.0,101.0,101.0,101.0
20052,2.0,0.0,42853.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21426.5,8274.5,0.0,0.0
20053,5.0,4.0,2451.0,14693.0,5.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4363.91,4363.91,0.0,0.0,430.98,174.87,0.0,0.0
20054,1.0,0.0,114.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,101.0,0.0,0.0
20055,1.0,0.0,1353.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,101.0,0.0,0.0
20056,1.0,0.0,65.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0
20057,1.0,0.0,2589.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,101.0,0.0,0.0
20058,1.0,0.0,22.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0
20059,1.0,0.0,22.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0
20060,2.0,0.0,5001.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2827.09,819.98,0.0,0.0
20061,1.0,1.0,11.0,3694.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3694.0,1572.71,0.0,0.0,11.0,11.0,0.0,0.0
20062,0.0,2.0,0.0,22839.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11200.89,5642.65,0.0,0.0,0.0,0.0,0.0,0.0
20063,2.0,0.0,1817073.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,943973.24,936084.48,0.0,0.0
20064,3.0,2.0,3214.0,8036.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3683.7,1219.0,0.0,0.0,1063.85,638.35,0.0,0.0
20065,1.0,0.0,783.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,567.47,0.0,0.0
20066,1.0,3.0,548.0,229086.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79697.13,75993.62,0.0,0.0,548.0,548.0,0.0,0.0
20067,1.0,0.0,193407.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193407.0,548.0,0.0,0.0
20068,1.0,1.0,13295.0,1245.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1245.0,70.02,0.0,0.0,13295.0,548.0,0.0,0.0
20069,0.0,2.0,0.0,3876556.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2015790.16,2015790.16,0.0,0.0,0.0,0.0,0.0,0.0
20070,0.0,9.0,0.0,124939.0,0.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17442.73,1570.04,0.0,0.0,0.0,0.0,0.0,0.0
20071,2.0,0.0,7222.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3720.72,3505.53,0.0,0.0
20072,1.0,0.0,606.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,606.0,0.0,0.0
20073,1.0,1.0,142.0,9616.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9616.0,2503.52,0.0,0.0,142.0,142.0,0.0,0.0
20074,1.0,0.0,37.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0
20075,2.0,4.0,141548.0,58630.0,2.0,4.0,6.0,5.0,1.0,1.0,4.0,3903.0,1.0,1.0,2.0,1.0,15166.86,14699.86,0.12,4.0,80681.8,10.84,1.72,4.0
20076,1.0,0.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.5,0.0,0.0
20077,1.0,5.0,3903.0,31101.0,1.0,5.0,6.0,5.0,1.0,1.0,3903.0,4.0,1.0,1.0,2.0,1.0,7547.57,7547.57,0.12,4.0,3903.0,9.76,2.08,4.0
20078,14.0,2.0,166501.0,69726.0,14.0,2.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37539.0,891.02,0.0,0.0,14745.44,14679.51,0.0,0.0
20079,1.0,0.0,560.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,469.16,0.0,0.0
20080,1.0,0.0,402.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,332.43,0.0,0.0
20081,1.0,1.0,421.0,8.0,1.0,1.0,3.0,3.0,1.0,1.0,421.0,8.0,1.0,1.0,3.0,3.0,8.0,8.0,0.0,0.0,421.0,365.95,0.0,0.0
20082,2.0,0.0,8322.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,8322.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3994.88,1515.43,0.0,0.0
20083,3.0,0.0,81827.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27827.38,2504.74,0.0,0.0
20084,1.0,2.0,540.0,2945.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1621.48,1048.22,0.0,0.0,540.0,461.51,0.0,0.0
20085,2.0,0.0,5475.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2872.56,1201.24,0.0,0.0
20086,1.0,0.0,11632.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11632.0,3339.46,0.0,0.0
20087,1.0,0.0,41.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.54,0.0,0.0
20088,2.0,0.0,71114.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31394.92,783.55,0.0,0.0
20089,1.0,1.0,12.0,1075.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1075.0,793.0,0.0,0.0,12.0,11.04,0.0,0.0
20090,1.0,0.0,6479.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6479.0,2442.62,0.0,0.0
20091,1.0,0.0,248.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,210.08,0.0,0.0
20092,7.0,14.0,112754.0,308820.0,7.0,14.0,21.0,20.0,1.0,1.0,5470.0,10365.0,1.0,1.0,2.0,1.0,27047.34,26714.45,218.8,5470.0,14588.31,14588.31,601.7,5470.0
20093,1.0,0.0,1234.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,1003.7,0.0,0.0
20094,3.0,0.0,22007.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8223.32,8041.03,0.0,0.0
20095,1.0,0.0,1402.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,1122.3,0.0,0.0
20096,1.0,0.0,92.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0
20097,2.0,0.0,288502.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141384.58,10002.44,0.0,0.0
20098,1.0,2.0,10365.0,7677.0,1.0,2.0,3.0,2.0,1.0,1.0,10365.0,5470.0,1.0,1.0,2.0,1.0,3740.61,1619.41,164.1,5470.0,10365.0,3826.82,656.4,5470.0
20099,3.0,1.0,109126.0,3242.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3242.0,1232.43,0.0,0.0,40178.54,929.14,0.0,0.0
20100,2.0,10.0,232.0,107435.0,2.0,10.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11663.85,10120.4,0.0,0.0,130.28,130.28,0.0,0.0
20101,3.0,0.0,5420.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1594.14,422.72,0.0,0.0
20102,2.0,0.0,49237.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24618.5,528.0,0.0,0.0
20103,2.0,0.0,594.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,361.9,361.9,0.0,0.0
20104,2.0,0.0,33215.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15296.74,161.54,0.0,0.0
20105,1.0,1.0,7147.0,1289.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1289.0,885.73,0.0,0.0,7147.0,109.88,0.0,0.0
20106,2.0,1.0,1543.0,802.0,2.0,1.0,3.0,2.0,1.0,1.0,718.0,802.0,1.0,1.0,2.0,1.0,802.0,566.06,481.06,718.0,774.71,760.16,172.32,718.0
20107,1.0,0.0,4097.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097.0,2276.02,0.0,0.0
20108,1.0,0.0,4844.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.0,2637.27,0.0,0.0
20109,2.0,0.0,289.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.75,150.28,0.0,0.0
20110,1.0,1.0,847.0,183601.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,183601.0,90.0,0.0,0.0,847.0,791.04,0.0,0.0
20111,2.0,0.0,183633.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89980.83,6018.99,0.0,0.0
20112,1.0,0.0,360.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,260.6,0.0,0.0
20113,0.0,2.0,0.0,7026.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3023.0,310.02,0.0,0.0,0.0,0.0,0.0,0.0
20114,1.0,0.0,70318.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70318.0,1535.99,0.0,0.0
20115,2.0,0.0,9935.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4967.5,242.0,0.0,0.0
20116,2.0,0.0,4388.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2194.0,2194.0,0.0,0.0
20117,1.0,1.0,240.0,155.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,108.14,0.0,0.0,240.0,240.0,0.0,0.0
20118,2.0,4.0,405153.0,35847.0,2.0,4.0,6.0,5.0,1.0,1.0,367465.0,1289.0,1.0,1.0,2.0,1.0,8027.17,739.81,399.59,1289.0,215767.58,18032.54,696.06,1289.0
20119,1.0,1.0,1289.0,367465.0,1.0,1.0,2.0,1.0,1.0,1.0,1289.0,367465.0,1.0,1.0,2.0,1.0,367465.0,736.2,360.92,1289.0,1289.0,1289.0,464.04,1289.0
20120,1.0,0.0,629.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,629.0,0.0,0.0
20121,1.0,2.0,78811.0,55098.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27549.0,27548.6,0.0,0.0,78811.0,78811.0,0.0,0.0
20122,0.0,1.0,0.0,86.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,76.92,0.0,0.0,0.0,0.0,0.0,0.0
20123,0.0,2.0,0.0,2081.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1056.04,434.11,0.0,0.0,0.0,0.0,0.0,0.0
20124,0.0,4.0,0.0,189267.0,0.0,4.0,5.0,5.0,0.0,2.0,0.0,2899.0,0.0,2.0,3.0,3.0,41906.86,895.61,0.0,0.0,0.0,0.0,0.0,0.0
20125,3.0,16.0,3582.0,3640640.0,3.0,16.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,327180.1,2464.56,0.0,0.0,1257.0,1257.0,0.0,0.0
20126,0.0,1.0,0.0,80526.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80526.0,2125.36,0.0,0.0,0.0,0.0,0.0,0.0
20127,1.0,1.0,183601.0,90.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,90.0,0.0,0.0,183601.0,795.88,0.0,0.0
20128,1.0,1.0,54624.0,21257.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21257.0,21257.0,0.0,0.0,54624.0,6607.0,0.0,0.0
20129,0.0,1.0,0.0,1259.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0
20130,0.0,2.0,0.0,13313.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5336.6,5336.6,0.0,0.0,0.0,0.0,0.0,0.0
20131,1.0,1.0,57.0,80114.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80114.0,80114.0,0.0,0.0,57.0,57.0,0.0,0.0
20132,1.0,0.0,368.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,305.82,0.0,0.0
20133,1.0,1.0,331.0,17912.0,1.0,1.0,2.0,1.0,1.0,1.0,331.0,17912.0,1.0,1.0,2.0,1.0,17912.0,5887.0,29.79,331.0,331.0,263.54,3.31,331.0
20134,1.0,1.0,742.0,96.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,89.61,0.0,0.0,742.0,520.02,0.0,0.0
20135,1.0,0.0,353838.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353838.0,18979.68,0.0,0.0
20136,1.0,1.0,1744.0,23870.0,1.0,1.0,2.0,1.0,1.0,1.0,1744.0,23870.0,1.0,1.0,2.0,1.0,23870.0,6261.19,156.96,1744.0,1744.0,1019.9,34.88,1744.0
