in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count,clustering_coefficient,cluster
4,8,449341.0,22084.0,28,51,0.03636363636363636,0
8,3,97787.0,21619.0,120,7,0.05454545454545454,0
3,5,2625.0,206590.0,6,458,0.09523809523809523,0
1,1,374068.0,299076.0,25,22,0.0,0
5,4,93731.0,10764.0,243,7,0.14285714285714285,0
1,3,709.0,7007.0,2,12,0.3333333333333333,0
0,1,0.0,1165.0,0,1,0.0,0
1,1,199.0,280.0,8,8,0.0,0
1,0,169.0,0.0,1,0,0.0,0
3,0,380953.0,0.0,115,0,0.0,0
4,1,7202.0,116.0,17,1,0.0,0
6,10,674100.0,22537.0,1356,49,0.01818181818181818,0
0,1,0.0,9.0,0,1,0.0,0
1,1,9300.0,751043.0,4,210,0.0,0
3,3,29642.0,2632.0,18,13,0.0,0
2,1,17181.0,219000.0,4,11,0.0,0
1,0,122666.0,0.0,15,0,0.0,0
0,1,0.0,4356.0,0,119,0.0,0
5,5,25258.0,163880.0,600,125,0.1111111111111111,0
4,12,5567.0,433149.0,7,131,0.047619047619047616,0
1,1,1411546.0,491082.0,131,33,0.0,0
1,1,12372.0,34.0,23,1,0.0,0
0,3,0.0,404805.0,0,43,0.0,0
3,7,618389.0,84938.0,70,315,0.0,0
5,5,1169693.0,116688.0,61,48,0.0,0
15,8,435021.0,22783.0,657,37,0.0,0
0,1,0.0,9253.0,0,10,0.0,0
2,1,360.0,595.0,2,1,0.0,0
0,1,0.0,140.0,0,1,0.0,0
3,3,5873.0,5424.0,8,30,0.0,0
1,0,53690.0,0.0,2,0,0.0,0
0,1,0.0,49.0,0,1,0.0,0
1,1,1518.0,806.0,3,9,0.0,0
5,11,22885.0,38475.0,15,391,0.08333333333333333,0
1,0,5392.0,0.0,11,0,0.0,0
2,1,119951.0,52181.0,14,27,0.0,0
2,0,10306.0,0.0,2,0,0.0,0
0,1,0.0,200.0,0,1,0.0,0
3,2,350992.0,19281.0,1104,18,0.0,0
0,1,0.0,4438.0,0,24,0.0,0
0,1,0.0,10663.0,0,5,0.0,0
2,2,41891.0,95704.0,75,61,0.0,0
0,1,0.0,792.0,0,1,0.0,0
1,1,36655.0,197.0,41,1,0.0,0
2,0,1001.0,0.0,7,0,1.0,0
3,16,2328.0,266185.0,11,1041,0.008333333333333333,0
0,1,0.0,200.0,0,1,0.0,0
3,8,4133.0,850074.0,3,280,0.0,0
1,0,2258.0,0.0,2,0,0.0,0
7,10,53361.0,34617.0,34,26,0.12087912087912088,0
0,1,0.0,114.0,0,1,0.0,0
1,0,12882.0,0.0,10,0,0.0,0
13,2,150589.0,2444.0,666,5,0.0,0
0,1,0.0,260.0,0,2,0.0,0
1,1,260.0,496.0,2,1,0.0,0
10,7,1502560.0,228169.0,594,37,0.13970588235294118,0
1,1,23147.0,25643.0,17,8,0.0,0
1,0,25643.0,0.0,8,0,0.0,0
3,2,5649.0,2639.0,52,11,0.0,0
1,1,228.0,662.0,2,6,0.0,0
0,1,0.0,618.0,0,5,0.0,0
1,2,125.0,27660.0,2,65,0.0,0
1,1,322.0,1882.0,1,3,0.0,0
2,0,11502.0,0.0,19,0,0.0,0
1,0,20835.0,0.0,11,0,0.0,0
9,12,163704.0,39737.0,402,60,0.05847953216374269,0
0,1,0.0,184.0,0,1,0.0,0
6,2,53450.0,35300.0,9,14,0.03571428571428571,0
6,1,5223.0,11123.0,7,5,0.0,0
1,2,3973.0,1089.0,4,9,0.0,0
0,1,0.0,109.0,0,1,0.0,0
1,1,741999.0,87.0,213,2,0.0,0
0,1,0.0,22367.0,0,165,0.0,0
1,0,60.0,0.0,1,0,0.0,0
7,5,42776.0,8690.0,333,51,0.06666666666666667,0
5,3,47253.0,30493.0,16,10,0.0,0
0,8,0.0,55204.0,0,12,0.0,0
3,15,68474.0,1024740.0,17,421,0.0,0
7,17,33750.0,146424.0,185,150,0.03162055335968379,0
3,0,391750.0,0.0,305,0,0.0,0
13,19,309946.0,48700.0,434,58,0.1794871794871795,0
0,1,0.0,1980.0,0,4,0.0,0
1,0,136.0,0.0,1,0,0.0,0
2,1,238468.0,674.0,48,4,0.0,0
10,3,899158.0,45884758.0,97,372,0.07575757575757576,5
1,1,980.0,90.0,4,1,0.0,0
0,1,0.0,722.0,0,6,0.0,0
1,2,175.0,4088.0,1,8,0.0,0
1,0,72.0,0.0,1,0,0.0,0
2,2,2101.0,251485.0,3,150,0.0,0
1,1,251057.0,39.0,149,1,0.0,0
2,0,1033.0,0.0,2,0,0.0,0
1,2,47105.0,50432.0,22,59,0.0,0
3,0,442.0,0.0,44,0,0.0,0
1,0,25657.0,0.0,17,0,0.0,0
1,1,209258.0,4500.0,84,1,0.0,0
3,5,12186.0,400176.0,83,216,0.047619047619047616,0
19,3,12452.0,1518.0,24,3,0.0,0
1,0,4499.0,0.0,30,0,0.0,0
0,1,0.0,103.0,0,2,0.0,0
1,1,63.0,2018.0,1,15,0.0,0
2,7,18152.0,47064.0,6,94,0.0,0
1,1,29848.0,587.0,64,5,0.0,0
3,0,824.0,0.0,6,0,0.0,0
6,1,71957.0,7332.0,210,15,0.13333333333333333,0
8,8,24400.0,309576.0,386,267,0.022222222222222223,0
2,2,15514.0,4292.0,26,23,0.0,0
12,11,137376.0,32678.0,655,62,0.015151515151515152,0
4,3,6108.0,8893.0,8,6,0.0,0
3,0,3006.0,0.0,15,0,0.0,0
0,1,0.0,1416.0,0,3,0.0,0
0,1,0.0,75.0,0,1,0.0,0
10,4,17392.0,741564.0,19,864,0.0,0
0,1,0.0,100.0,0,1,0.0,0
1,1,50622.0,930.0,37,2,0.0,0
0,1,0.0,2024.0,0,2,0.0,0
7,1,340245.0,2405.0,574,1,0.0,0
5,0,484480.0,0.0,287,0,0.0,0
0,1,0.0,14223.0,0,15,0.0,0
1,1,2000.0,9500.0,1,2,0.0,0
1,1,49765.0,359.0,13,1,0.0,0
0,1,0.0,434.0,0,3,0.0,0
5,9,28880.0,419209.0,65,215,0.10606060606060606,0
1,4,66287.0,137370.0,7,48,0.16666666666666666,0
2,0,1888.0,0.0,16,0,0.0,0
0,1,0.0,15.0,0,1,0.0,0
8,13,94252.0,103956.0,128,29,0.0,0
1,1,22.0,24.0,1,1,0.0,0
2,3,37249.0,81741.0,2,51,0.0,0
0,1,0.0,50000.0,0,5,0.0,0
1,2,753.0,47183.0,2,99,0.0,0
1,2,189.0,30505.0,1,49,0.0,0
1,3,7583.0,12957.0,3,29,0.0,0
2,3,1774.0,108779.0,6,9,0.0,0
0,1,0.0,3.0,0,1,0.0,0
6,18,109930.0,36567.0,24,59,0.008658008658008658,0
1,0,32939.0,0.0,33,0,0.0,0
1,1,16813.0,43.0,9,1,0.0,0
1,0,162.0,0.0,1,0,0.0,0
0,1,0.0,8907.0,0,104,0.0,0
9,4,54030.0,8356.0,492,5,0.0,0
1,0,1184.0,0.0,13,0,0.0,0
0,1,0.0,95.0,0,1,0.0,0
5,6,57983.0,42961.0,292,151,0.0,0
1,0,194506.0,0.0,99,0,0.0,0
1,0,21.0,0.0,1,0,0.0,0
0,1,0.0,1174.0,0,1,0.0,0
2,0,11357.0,0.0,14,0,0.0,0
0,1,0.0,1050.0,0,1,0.0,0
5,24,90147.0,122798.0,9,187,0.0,0
0,1,0.0,8071.0,0,245,0.0,0
1,0,101259.0,0.0,84,0,0.0,0
1,0,39887.0,0.0,33,0,0.0,0
3,8,180293.0,84204.0,556,33,0.08333333333333333,0
2,4,8484.0,517685.0,5,911,0.0,0
0,1,0.0,8515.0,0,23,0.0,0
4,3,61517.0,415308.0,66,384,0.0,0
1,1,32444.0,219.0,91,1,1.0,0
1,1,26651.0,50000.0,29,1,0.0,0
6,5,170917.0,4373.0,226,7,0.0,0
1,1,826.0,13071.0,7,197,0.0,0
1,0,1724.0,0.0,7,0,0.0,0
1,1,30028.0,1969.0,15,1,0.0,0
10,10,2542652.0,754769.0,586,732,0.08823529411764706,0
4,2,71084.0,161.0,232,2,0.0,0
0,3,0.0,3344.0,0,5,0.0,0
0,1,0.0,2160.0,0,8,0.0,0
1,1,11500.0,313.0,1,1,0.0,0
5,5,808766.0,12321.0,945,15,0.0,0
0,1,0.0,314.0,0,7,0.0,0
6,1,3182.0,68.0,59,1,0.0,0
0,1,0.0,1496.0,0,42,0.0,0
5,17,29259.0,439654.0,7,266,0.05263157894736842,0
2,1,251.0,317.0,2,1,0.0,0
0,1,0.0,296.0,0,1,0.0,0
5,0,2325.0,0.0,131,0,0.0,0
1,3,2513.0,3716.0,8,4,0.0,0
6,0,5824.0,0.0,7,0,0.06666666666666667,0
4,4,9535.0,86918.0,23,128,0.03571428571428571,0
1,1,138.0,138.0,2,2,0.0,0
3,2,191037.0,4201.0,280,21,0.0,0
4,2,35779.0,186924.0,28,269,0.16666666666666666,0
1,16,11131.0,1405093.0,2,909,0.03333333333333333,0
0,2,0.0,276.0,0,2,0.0,0
1,1,45152.0,562.0,51,1,0.0,0
0,1,0.0,508.0,0,2,0.0,0
5,3,23005.0,219455.0,79,219,0.03571428571428571,0
0,2,0.0,4680.0,0,2,0.0,0
2,14,4214.0,574684.0,2,316,0.0,0
6,2,16074.0,12110.0,17,10,0.0,0
11,15,28861.0,283970.0,311,1625,0.06884057971014493,0
5,2,256637.0,3312.0,729,11,0.1,0
1,0,10934.0,0.0,25,0,0.0,0
1,1,17714.0,1367.0,14,3,0.0,0
0,1,0.0,2648.0,0,2,0.0,0
5,0,98939.0,0.0,97,0,0.0,0
1,1,72400.0,312900.0,7,36,0.0,0
0,1,0.0,1300.0,0,5,0.0,0
2,0,4364.0,0.0,19,0,0.0,0
0,1,0.0,54.0,0,1,0.0,0
1,3,746253.0,99449.0,274,147,0.3333333333333333,0
8,6,386218.0,3175.0,928,17,0.06593406593406594,0
4,2,8204.0,697.0,77,2,0.0,0
9,10,835663.0,31489.0,283,114,0.08496732026143791,0
7,11,23731.0,6388140.0,50,1605,0.05454545454545454,0
1,1,23402.0,235.0,44,1,0.0,0
10,17,75575.0,329923.0,45,326,0.0,0
9,14,1487368.0,727630.0,904,460,0.0196078431372549,0
0,1,0.0,14518.0,0,8,0.0,0
1,1,22323.0,9351.0,9,14,0.0,0
0,1,0.0,133.0,0,1,0.0,0
1,0,347.0,0.0,3,0,0.0,0
2,0,826.0,0.0,3,0,0.0,0
1,1,76.0,229.0,4,15,0.0,0
1,0,7.0,0.0,1,0,0.0,0
0,1,0.0,1488.0,0,4,0.0,0
0,1,0.0,314.0,0,1,0.0,0
0,1,0.0,728.0,0,1,0.0,0
1,1,193755.0,228.0,115,4,0.0,0
1,1,11584.0,374.0,87,7,0.0,0
1,1,23.0,5245.0,1,40,0.0,0
0,1,0.0,37.0,0,1,0.0,0
3,1,1557.0,57.0,6,1,0.0,0
1,0,40000.0,0.0,1,0,0.0,0
2,1,424908.0,148.0,58,1,1.0,0
2,0,29561.0,0.0,45,0,1.0,0
0,1,0.0,2100.0,0,1,0.0,0
4,2,144159.0,1835.0,199,2,0.0,0
4,1,206822.0,286.0,229,1,0.0,0
3,2,5199.0,25776.0,30,9,0.0,0
1,1,759296.0,18952.0,184,12,0.0,0
2,0,14269.0,0.0,45,0,0.0,0
1,3,1096.0,20541.0,4,3,0.0,0
0,1,0.0,127.0,0,1,0.0,0
2,1,97878.0,9.0,72,1,0.0,0
0,3,0.0,3887.0,0,4,0.0,0
1,0,3630.0,0.0,1,0,0.0,0
2,0,6010.0,0.0,8,0,0.0,0
4,1,127712.0,736.0,43,2,0.0,0
1,1,736.0,25597.0,2,22,0.0,0
0,1,0.0,54.0,0,1,0.0,0
0,1,0.0,368.0,0,2,0.0,0
0,1,0.0,798.0,0,1,0.0,0
0,1,0.0,3877.0,0,2,0.0,0
1,5,3877.0,8679.0,2,10,0.06666666666666667,0
1,5,399.0,22497.0,1,12,0.0,0
5,10,39868.0,1119256.0,10,125,0.0,0
1,13,13612.0,951542.0,2,90,0.038461538461538464,0
0,4,0.0,103771.0,0,79,0.0,0
2,2,185708.0,19821.0,83,18,0.0,0
1,1,198601.0,47.0,28,2,0.0,0
5,6,146539.0,24807.0,287,33,0.0,0
1,0,1157.0,0.0,10,0,0.0,0
2,1,29517.0,660518.0,31,115,0.0,0
11,22,225932.0,2166677.0,86,1402,0.0,0
0,1,0.0,1757.0,0,9,0.0,0
3,1,35696.0,214.0,37,1,0.0,0
5,15,17542.0,29627.0,17,159,0.0,0
0,1,0.0,504890.0,0,417,0.0,0
1,0,380.0,0.0,1,0,0.0,0
0,1,0.0,3448.0,0,3,0.0,0
0,1,0.0,91.0,0,4,0.0,0
10,16,62321.0,21616.0,419,124,0.08658008658008658,0
0,1,0.0,29865.0,0,16,0.0,0
1,1,181.0,38254.0,1,19,0.0,0
0,1,0.0,32.0,0,1,0.0,0
8,0,2074.0,0.0,11,0,0.0,0
0,1,0.0,12784.0,0,1,0.0,0
0,1,0.0,211.0,0,1,0.0,0
3,12,1272.0,4291160.0,11,1027,0.06060606060606061,0
2,1,35040.0,272.0,9,1,0.0,0
0,1,0.0,99.0,0,1,0.0,0
1,1,395565.0,2384.0,417,6,0.0,0
1,0,1426.0,0.0,1,0,0.0,0
1,0,44781.0,0.0,25,0,0.0,0
13,8,2923914.0,1004108.0,2821,824,0.14705882352941177,0
3,0,85082.0,0.0,42,0,0.0,0
1,0,1545285.0,0.0,82,0,0.0,0
1,2,235628.0,9874.0,1864,5,0.0,0
0,1,0.0,10746.0,0,17,0.0,0
0,1,0.0,463.0,0,1,0.0,0
0,1,0.0,5455.0,0,15,0.0,0
6,12,10008.0,157109.0,35,57,0.026143790849673203,0
2,1,12209.0,142.0,19,1,0.0,0
1,1,3015.0,5630.0,2,21,0.0,0
0,1,0.0,2087.0,0,1,0.0,0
1,1,6779.0,1544.0,17,3,0.0,0
0,1,0.0,26.0,0,2,0.0,0
0,1,0.0,24.0,0,1,0.0,0
2,7,58908.0,49161.0,21,133,0.0,0
1,0,296.0,0.0,1,0,0.0,0
1,1,20.0,620.0,1,31,0.0,0
1,2,8586.0,1569.0,2,4,0.0,0
0,1,0.0,127.0,0,1,0.0,0
1,0,36444.0,0.0,151,0,0.0,0
3,0,14253.0,0.0,23,0,0.0,0
5,0,53707.0,0.0,58,0,0.0,0
0,1,0.0,6199.0,0,6,0.0,0
0,1,0.0,554.0,0,3,0.0,0
4,18,77881.0,489934.0,228,416,0.0,0
0,1,0.0,240.0,0,1,0.0,0
0,1,0.0,91.0,0,1,0.0,0
5,0,681.0,0.0,8,0,0.0,0
0,1,0.0,1016.0,0,12,0.0,0
1,0,17465.0,0.0,43,0,0.0,0
1,1,4830282.0,4153304.0,110,91,0.0,0
1,0,8287.0,0.0,26,0,0.0,0
0,1,0.0,515.0,0,1,0.0,0
1,0,15.0,0.0,1,0,0.0,0
0,2,0.0,7893.0,0,35,0.0,0
0,1,0.0,11200.0,0,2,0.0,0
0,1,0.0,698.0,0,2,0.0,0
0,1,0.0,78.0,0,2,0.0,0
0,1,0.0,123.0,0,5,0.0,0
2,1,311096.0,17930.0,88,22,0.0,0
1,1,12125.0,80778.0,13,162,0.0,0
4,3,211269.0,3443.0,573,7,0.0,0
1,1,754366.0,111307.0,368,62,0.0,0
0,2,0.0,130210.0,0,368,0.0,0
9,13,738267.0,17865.0,2154,33,0.05847953216374269,0
1,0,292.0,0.0,1,0,0.0,0
4,6,6184.0,55766.0,36,18,0.1111111111111111,0
1,2,492.0,8070.0,2,111,1.0,0
3,25,17447.0,480578.0,6,332,0.021164021164021163,0
0,1,0.0,1629.0,0,1,0.0,0
1,0,115.0,0.0,2,0,0.0,0
1,0,10114.0,0.0,8,0,0.0,0
2,1,28803.0,173.0,131,2,0.0,0
3,6,567.0,246384.0,3,183,0.10714285714285714,0
0,1,0.0,51.0,0,1,0.0,0
0,1,0.0,204.0,0,1,0.0,0
1,22,23945.0,1582182.0,1,407,0.012987012987012988,0
1,2,53817.0,57056.0,25,53,0.0,0
0,2,0.0,56176.0,0,85,0.0,0
15,10,156187.0,314404.0,1025,849,0.06842105263157895,0
0,1,0.0,2913.0,0,4,0.0,0
0,1,0.0,2394.0,0,1,0.0,0
0,1,0.0,2003.0,0,9,0.0,0
0,2,0.0,401.0,0,4,0.0,0
1,0,56.0,0.0,1,0,0.0,0
1,0,89456.0,0.0,65,0,0.0,0
3,9,542856.0,725456.0,97,616,0.0,0
5,21,329127.0,446677.0,136,797,0.014285714285714285,0
7,7,17155.0,93158.0,38,227,0.0,0
0,1,0.0,270.0,0,5,0.0,0
2,0,1223.0,0.0,3,0,0.0,0
1,0,906.0,0.0,5,0,0.0,0
4,0,97150.0,0.0,99,0,0.0,0
1,0,60484.0,0.0,127,0,0.0,0
13,9,1757400.0,2602407.0,890,269,0.1286549707602339,0
1,0,4850.0,0.0,8,0,0.0,0
1,0,2144.0,0.0,4,0,0.0,0
8,7,340874.0,51448.0,1052,149,0.045454545454545456,0
2,0,6193.0,0.0,13,0,0.0,0
1,1,42.0,47.0,1,1,0.0,0
1,8,2684.0,102712.0,5,515,0.0,0
0,2,0.0,958.0,0,8,0.0,0
1,1,804.0,8000.0,6,1,0.0,0
0,1,0.0,94.0,0,1,0.0,0
5,9,5160199.0,87115.0,598,80,0.02564102564102564,0
1,2,174.0,69452.0,1,36,0.0,0
2,1,150823.0,245.0,757,5,0.0,0
1,1,52401.0,83.0,94,1,0.0,0
0,3,0.0,7360.0,0,3,0.0,0
1,0,18391.0,0.0,42,0,0.0,0
1,3,5824761.0,554817.0,351,353,0.0,0
1,2,90.0,1611.0,2,56,0.0,0
0,1,0.0,4941.0,0,3,0.0,0
0,1,0.0,37.0,0,1,0.0,0
5,13,24943.0,15623.0,12,72,0.0,0
1,0,7884.0,0.0,52,0,0.0,0
1,0,423.0,0.0,2,0,0.0,0
2,1,190.0,657.0,2,1,0.0,0
1,2,585.0,664.0,15,5,0.0,0
3,0,108842.0,0.0,291,0,0.0,0
0,1,0.0,906.0,0,12,0.0,0
1,2,6707.0,112890.0,3,27,0.0,0
0,2,0.0,42245.0,0,51,0.0,0
1,0,64119.0,0.0,66,0,0.0,0
1,0,7840.0,0.0,16,0,0.0,0
3,0,12893.0,0.0,29,0,0.0,0
1,1,128805.0,86521.0,73,77,0.0,0
0,1,0.0,575.0,0,1,0.0,0
0,1,0.0,16400.0,0,1,0.0,0
1,0,30920.0,0.0,3,0,0.0,0
3,1,9204.0,16.0,12,2,0.0,0
1,7,84474.0,9085611.0,48,106,0.0,0
1,0,27650.0,0.0,2,0,0.0,0
0,2,0.0,650764.0,0,123,0.0,0
4,5,104802.0,277664.0,22,477,0.0,0
0,1,0.0,1095.0,0,1,0.0,0
8,7,33995.0,249000.0,258,177,0.0,0
1,0,1700.0,0.0,2,0,0.0,0
8,8,22407.0,44937.0,101,377,0.0380952380952381,0
0,1,0.0,638.0,0,32,0.0,0
0,1,0.0,1615.0,0,1,0.0,0
4,4,7037.0,1319.0,6,14,0.14285714285714285,0
1,0,27139.0,0.0,40,0,0.0,0
1,1,529449.0,183000.0,58,19,0.0,0
1,0,12410.0,0.0,7,0,0.0,0
4,1,455.0,72.0,4,1,0.0,0
1,0,966.0,0.0,1,0,0.0,0
0,1,0.0,75.0,0,1,0.0,0
0,2,0.0,30243.0,0,22,1.0,0
2,3,786.0,11363.0,3,40,0.0,0
1,0,5556.0,0.0,3,0,0.0,0
1,0,80140.0,0.0,53,0,0.0,0
2,0,248.0,0.0,2,0,0.0,0
0,1,0.0,10523.0,0,113,0.0,0
7,19,4092938.0,224589.0,3067,615,0.004761904761904762,0
0,1,0.0,55520.0,0,18,0.0,0
3,3,190558.0,12211.0,201,14,0.0,0
5,1,188136.0,551.0,106,1,0.0,0
0,1,0.0,2647.0,0,3,0.0,0
3,2,116343.0,8163.0,106,5,0.16666666666666666,0
0,1,0.0,4363.0,0,1,0.0,0
1,1,176395.0,492.0,116,3,0.0,0
0,1,0.0,4893.0,0,1,0.0,0
0,1,0.0,326.0,0,1,0.0,0
0,1,0.0,15.0,0,1,0.0,0
0,1,0.0,814.0,0,32,0.0,0
1,3,1170.0,1148274.0,2,305,0.0,0
3,0,39365.0,0.0,14,0,0.0,0
0,1,0.0,575.0,0,1,0.0,0
1,0,460.0,0.0,14,0,0.0,0
6,3,147809.0,20761.0,229,20,0.047619047619047616,0
1,0,413.0,0.0,14,0,0.0,0
0,1,0.0,635.0,0,1,0.0,0
1,1,1000.0,1950.0,1,1,0.0,0
2,0,123576.0,0.0,213,0,0.0,0
0,1,0.0,1115.0,0,1,0.0,0
1,0,13500.0,0.0,2,0,0.0,0
0,2,0.0,6112.0,0,21,1.0,0
7,12,49332.0,46520.0,121,59,0.18095238095238095,0
7,21,32010.0,53998.0,11,259,0.04666666666666667,0
1,3,170.0,90882.0,1,213,0.0,0
4,7,10442.0,303132.0,6,31,0.16363636363636364,0
0,1,0.0,1735.0,0,9,0.0,0
5,7,15942.0,95809.0,19,24,0.0,0
7,0,10758.0,0.0,9,0,0.0,0
0,1,0.0,1240.0,0,1,0.0,0
0,1,0.0,41364.0,0,83,0.0,0
1,0,41364.0,0.0,83,0,0.0,0
0,1,0.0,2998.0,0,3,0.0,0
1,2,2022.0,28786.0,3,80,0.0,0
3,0,1715.0,0.0,18,0,0.0,0
3,8,6202.0,420234.0,6,382,0.0,0
4,0,29199.0,0.0,35,0,0.0,0
8,16,27796.0,292650.0,18,146,0.004329004329004329,0
0,1,0.0,25.0,0,1,0.0,0
1,1,50.0,50.0,1,1,0.0,0
3,0,85885.0,0.0,269,0,0.0,0
1,0,8744.0,0.0,8,0,0.0,0
1,1,111000.0,63502.0,22,6,0.0,0
1,0,18.0,0.0,1,0,0.0,0
2,0,8850.0,0.0,5,0,0.0,0
1,1,410.0,2100.0,1,1,0.0,0
0,1,0.0,361.0,0,1,0.0,0
2,3,1995008.0,1110.0,228,10,0.0,0
2,1,31287.0,11697.0,9,14,0.0,0
2,1,267754.0,119.0,73,1,0.0,0
1,5,3895.0,648516.0,5,325,0.0,0
1,2,16524.0,109.0,21,2,0.0,0
0,1,0.0,664.0,0,1,0.0,0
0,2,0.0,38626.0,0,54,0.0,0
1,1,628.0,3588.0,1,3,0.0,0
3,6,12888.0,48990.0,5,18,0.047619047619047616,0
1,1,1.0,978.0,1,1,0.0,0
0,2,0.0,2234.0,0,2,0.0,0
0,1,0.0,627.0,0,3,0.0,0
0,2,0.0,4248.0,0,4,0.0,0
6,14,16982.0,635660.0,17,376,0.0,0
1,0,100.0,0.0,4,0,0.0,0
2,1,19893.0,873.0,26,1,0.0,0
0,1,0.0,478.0,0,1,0.0,0
0,1,0.0,78.0,0,1,0.0,0
1,4,78.0,6060.0,1,8,0.0,0
0,1,0.0,243.0,0,2,0.0,0
1,1,1358.0,17962.0,9,19,0.0,0
1,2,85.0,184164.0,1,228,0.0,0
1,0,232903.0,0.0,210,0,0.0,0
0,1,0.0,315.0,0,8,0.0,0
1,1,22689.0,30938.0,24,19,0.0,0
3,16,37291.0,594753.0,22,329,0.0,0
2,2,8563.0,5278.0,17,22,0.0,0
1,3,92436.0,2103.0,34,4,0.3333333333333333,0
3,1,27208.0,151.0,109,1,0.0,0
0,1,0.0,19.0,0,1,0.0,0
0,1,0.0,191.0,0,2,0.0,0
6,13,10203.0,444538.0,17,233,0.047619047619047616,0
8,7,186084.0,10043.0,68,11,0.07272727272727272,0
6,13,565640.0,1852095.0,347,245,0.01904761904761905,0
5,7,6863054.0,571024.0,4617,363,0.01818181818181818,0
0,1,0.0,2507.0,0,2,0.0,0
7,15,1368104.0,1712724.0,648,675,0.023809523809523808,0
4,1,2922.0,66.0,21,1,0.0,0
1,2,59775.0,122394.0,31,64,1.0,0
3,3,142524.0,80243.0,93,50,0.16666666666666666,0
2,1,12228.0,20650.0,11,17,1.0,0
1,0,16746.0,0.0,25,0,0.0,0
3,3,56880.0,18223.0,9,14,0.0,0
1,1,270588.0,406712.0,64,21,0.0,0
1,3,358.0,9337.0,1,6,0.0,0
1,0,16150.0,0.0,1,0,0.0,0
1,1,33480.0,1700.0,26,5,0.0,0
10,18,28223.0,103974.0,26,230,0.0,0
0,1,0.0,175.0,0,1,0.0,0
1,0,364.0,0.0,2,0,0.0,0
0,1,0.0,380.0,0,3,0.0,0
5,10,331619.0,177823.0,285,303,0.0,0
0,1,0.0,84.0,0,1,0.0,0
1,0,1679.0,0.0,3,0,0.0,0
1,0,50.0,0.0,1,0,0.0,0
2,0,21640.0,0.0,42,0,1.0,0
1,1,32544.0,13052.0,18,11,0.0,0
7,14,358460.0,92519.0,425,94,0.02631578947368421,0
0,1,0.0,2505.0,0,26,0.0,0
2,2,765644.0,152959.0,307,282,0.0,0
1,0,17090.0,0.0,16,0,0.0,0
0,1,0.0,948.0,0,14,0.0,0
6,0,7493.0,0.0,98,0,0.0,0
0,1,0.0,648.0,0,1,0.0,0
0,2,0.0,1807372.0,0,123,0.0,0
9,9,1977901.0,2986122.0,343,464,0.05714285714285714,0
5,1,814279.0,1948078.0,105,168,0.1,0
2,4,2641.0,4981.0,24,21,0.06666666666666667,0
1,1,3959.0,71.0,2,2,0.0,0
4,4,6232946.0,1745854.0,53,40,0.0,0
1,0,3857.0,0.0,4,0,0.0,0
1,2,78486.0,2947.0,54,2,0.0,0
1,1,135439.0,2183.0,161,1,0.0,0
0,1,0.0,421.0,0,1,0.0,0
0,1,0.0,234.0,0,1,0.0,0
0,1,0.0,58.0,0,2,0.0,0
0,1,0.0,729.0,0,8,0.0,0
3,3,29900.0,21995.0,55,25,0.0,0
0,1,0.0,263.0,0,1,0.0,0
1,1,1950.0,375.0,1,1,0.0,0
0,1,0.0,1175.0,0,1,0.0,0
2,0,9070.0,0.0,3,0,0.0,0
1,3,69399.0,39343.0,22,25,0.0,0
0,1,0.0,53.0,0,1,0.0,0
6,0,715.0,0.0,6,0,0.0,0
3,0,79103.0,0.0,69,0,0.0,0
1,3,34338.0,1515841.0,3,114,0.6666666666666666,0
0,2,0.0,11932.0,0,5,0.0,0
4,1,8665.0,242.0,32,1,0.0,0
1,3,731.0,17025.0,1,24,0.0,0
1,0,4124.0,0.0,2,0,0.0,0
0,1,0.0,725.0,0,2,0.0,0
1,0,218.0,0.0,2,0,0.0,0
1,0,9.0,0.0,1,0,0.0,0
1,1,18.0,117.0,2,13,0.0,0
3,3,18939.0,8900.0,51,6,0.13333333333333333,0
1,1,2089750.0,2096191.0,107,86,0.0,0
1,1,486.0,16366.0,1,21,0.0,0
3,8,30554.0,27863.0,23,107,0.05555555555555555,0
8,8,456111.0,160198.0,679,151,0.13186813186813187,0
1,1,1311573.0,18232.0,220,13,0.0,0
1,2,1827.0,15238.0,2,3,1.0,0
1,1,3750.0,1065.0,1,1,0.0,0
1,0,896.0,0.0,1,0,0.0,0
1,0,98.0,0.0,2,0,0.0,0
3,0,92587.0,0.0,149,0,0.0,0
1,2,10.0,286.0,1,2,0.0,0
3,0,1499.0,0.0,4,0,0.0,0
0,1,0.0,108.0,0,1,0.0,0
0,2,0.0,128922.0,0,55,0.0,0
1,1,480.0,560.0,2,2,0.0,0
0,1,0.0,23.0,0,1,0.0,0
3,4,11322.0,107392.0,29,149,0.0,0
5,5,29241.0,5724420.0,44,671,0.0,0
5,2,94203.0,133069.0,244,33,0.19047619047619047,0
1,3,214.0,159941.0,1,103,0.0,0
5,2,24578.0,92766.0,45,124,0.23809523809523808,0
4,2,89806.0,692.0,164,3,0.2,0
1,2,1840.0,12445.0,12,117,0.0,0
3,8,15238.0,106895.0,178,114,0.022222222222222223,0
1,0,36.0,0.0,1,0,0.0,0
1,1,12677.0,672463.0,2,40,0.0,0
2,2,72673.0,261055.0,21,1042,0.0,0
0,3,0.0,17931.0,0,7,0.0,0
1,0,135.0,0.0,2,0,0.0,0
