,source,target,Total,Count
64366,1051696,6134,1986,2
64367,1064343,3738,11115,22
64368,1064343,30893,5681,7
64369,152541,3738,14709,4
64370,1210120,3738,5307500,266
64371,6134,1060677,10031,17
64372,263786,6134,425,1
64373,1126661,13694,1000,1
64374,1486313,13694,5599,1
64375,1486313,27286,33626,1
64376,1486313,44,136,1
64377,1246904,60678,7426,5
64378,876842,60678,98,1
64379,117953,66266,77979,9
64380,1505521,66266,4,1
64381,1430688,66266,9,1
64382,675494,66266,4,1
64383,1350304,66266,28,1
64384,1564233,66266,7,1
64385,1496215,66266,7,1
64386,626861,66266,697,1
64387,266673,66266,177,1
64388,66265,66266,16,1
64389,1203416,66266,65,1
64390,1303008,66266,11,1
64391,81523,66266,7,1
64392,117972,66266,5000,1
64393,117972,3904,59987,9
64394,361498,66266,7,1
64395,1246259,66266,4,1
64396,654229,3904,72602,75
64397,563224,3904,135,2
64398,267487,22681,1512,1
64399,557760,56142,645,1
64400,104655,56142,442,2
64401,226835,6561,4094,10
64402,66729,6561,40315,18
64403,6288,6561,317,2
64404,6288,25431,20000,1
64405,30286,26016,155,5
64406,30286,19769,165,1
64407,30286,211635,936,13
64408,440670,117298,4840,1
64409,37922,7508,908,9
64410,37922,173320,134,1
64411,37922,1948,39132,44
64412,37922,84316,36265,40
64413,37922,282211,294205,254
64414,37922,983505,12592,13
64415,37922,178035,892,4
64416,210821,7508,93,1
64417,210821,1249565,4547,3
64418,396963,2298,356725,350
64419,1336639,2298,680,1
64420,1054425,2298,86,1
64421,35205,127417,387,1
64422,35205,60844,20935,69
64423,827478,4283,2905,10
64424,1600754,4283,62,1
64425,233737,4283,23917,46
64426,730109,4283,324,1
64427,146668,4283,1073,2
64428,1393270,4283,1515,13
64429,1145562,4283,345,1
64430,666287,4283,488,1
64431,52127,4283,3819,5
64432,542920,827478,20512,16
64433,542920,827469,12883,26
64434,542920,827496,63267,84
64435,827496,15329,847,1
64436,1562565,15329,1108,1
64437,1267393,15329,5031,15
64438,1614015,15329,2842,5
64439,1339048,15329,278,1
64440,866464,15329,9018,12
64441,1311648,15329,1055,1
64442,1328710,15329,5028,14
64443,1554744,3630,175,1
64444,1554744,10898,688,1
64445,819123,3630,847,2
64446,943320,3630,95,1
64447,821436,3630,9279,53
64448,821436,21190,2252,2
64449,739329,155882,9860,1
64450,12362,29588,11695,5
64451,42322,133397,154,1
64452,42322,323140,52,1
64453,962819,19625,4218,2
64454,168807,19625,4216,1
64455,420360,19625,1045,1
64456,288009,19625,1998,1
64457,558309,19625,242,1
64458,766472,19625,1325,1
64459,472342,11919,244,1
64460,1125224,11919,1511,7
64461,857353,11919,426,1
64462,73786,683276,228,2
64463,439963,73786,450,2
64464,1555514,73786,1551,11
64465,319037,73786,472,3
64466,683276,73786,5027,13
64467,1570863,73786,141,1
64468,78643,24499,14220,19
64469,78643,24481,6336,3
64470,504571,23174,81614,84
64471,504571,29371,55697,36
64472,25837,23174,630,1
64473,140981,23174,6818,3
64474,1176744,1439,4341,55
64475,52690,1439,201274,74
64476,52690,31405,8250,1
64477,753564,1439,19737,20
64478,662805,1439,14854,95
64479,662805,3085,16684,3
64480,52693,1439,2095,28
64481,229234,8442,356,1
64482,229234,8468,11676,11
64483,554921,8442,9000,1
64484,1332911,8442,950,1
64485,1340783,8442,782,1
64486,94451,8442,649,1
64487,1330069,8442,3582,9
64488,136537,8442,9982,1
64489,661425,8468,150,1
64490,229237,8468,97,1
64491,565780,8468,665,1
64492,1110821,8468,14468,35
64493,1234977,8468,8555,15
64494,1337018,8468,763,1
64495,21247,277326,5612,11
64496,21247,290944,484,2
64497,44244,277326,2193,6
64498,44244,1389853,2594,1
64499,44244,9549,241,1
64500,44244,186075,452,1
64501,44244,257191,12099,3
64502,44244,153363,1253,2
64503,44244,14843,182,1
64504,44244,127952,679,2
64505,44244,1341565,1456,3
64506,5865,493707,89028,45
64507,5865,59569,43858,146
64508,5865,32705,25760,22
64509,5865,493712,20,1
64510,5865,240678,35,1
64511,5865,100035,845,1
64512,5865,100014,210,1
64513,288044,5865,5259,62
64514,288044,8884,1083,2
64515,1184208,5865,38,1
64516,136580,5865,13436,47
64517,1310253,5865,6007,18
64518,464045,5865,28,1
64519,154894,5865,41013,131
64520,154894,47385,30207,3
64521,154894,15559,25318,138
64522,154894,77643,900,5
64523,1441445,5865,859,5
64524,5864,5865,85,2
64525,1437,1243603,52653,11
64526,1437,8802,94,1
64527,838245,1437,47218,24
64528,1136183,1437,2500,1
64529,1569319,1437,1193,3
64530,1054535,1437,200,1
64531,1584757,1437,8597,4
64532,13103,1437,5203,1
64533,1611888,1437,441,1
64534,565005,1437,398,1
64535,453050,1437,15100,1
64536,453050,166764,8882,9
64537,1370350,72904,831,4
64538,1306342,72904,3,1
64539,805767,72904,215000,8
64540,1323000,51879,50000,1
64541,1271102,51879,8009,6
64542,1180141,18590,1308,1
64543,21502,18590,777,2
64544,21502,139594,76,1
64545,21502,35878,907,1
64546,21502,39643,4237,1
64547,139594,21502,29700,25
64548,139594,11516,28,4
64549,406620,21502,6904,9
64550,35878,21502,48409,78
64551,35878,35945,36323,6
64552,39643,807887,3222,3
64553,39643,807921,1447,12
64554,39643,807932,127,2
64555,39643,6017,91,1
64556,39643,243295,3100,2
64557,61090,21502,399,1
64558,61090,31285,77,4
64559,61090,49465,106059,6
64560,1419055,24196,371,1
64561,139855,24196,131,1
64562,481413,24196,691,1
64563,678800,24196,4247,1
64564,390337,24196,147,1
64565,895708,141601,3546,1
64566,132257,16227,622,1
64567,722044,16227,5,1
64568,1382941,16227,41,1
64569,646774,16227,35,3
64570,1324811,16227,1587,7
64571,1324811,7979,16761,31
64572,190356,7979,60,1
64573,17434,8362,1154,1
64574,36996,112736,353,1
64575,36996,335476,22882,22
64576,36996,296240,34551,11
64577,228008,8362,165,1
64578,1086068,17434,2828,1
64579,1086068,6530,276294,14
64580,1315521,17434,461,1
64581,1315521,23892,3574,1
64582,230878,23892,6242,3
64583,1549491,23892,760,2
64584,1549491,116287,2022035,23
64585,1512856,23892,1587496,78
64586,1512856,151887,47299,2
64587,555010,23892,2244,1
64588,98249,13636,1596,2
64589,149589,29805,984,2
64590,149589,9581,45,1
64591,149589,9018,338,2
64592,1550841,29805,1055,1
64593,782541,29805,946,1
64594,166951,29805,699,1
64595,443413,29805,1850,1
64596,475973,29805,45,1
64597,1587030,29805,1477,2
64598,1218345,29805,2803,3
64599,1219325,29805,940,2
64600,423060,29805,981,1
64601,123196,149589,7254,57
64602,123196,21405,251931,168
64603,9581,149589,5264,52
64604,9581,32589,188758,165
64605,9581,367890,282644,291
64606,1392940,25818,506,2
64607,622238,25818,46664,140
64608,622238,20139,525,1
64609,1087365,25818,645,2
64610,159752,159754,2011,1
64611,159752,159758,32000,2
64612,159758,159752,25000,1
64613,1414292,159752,1625,2
64614,37960,28653,2112,7
64615,892140,5385,5327,3
64616,782726,5385,610,3
64617,782726,7967,19847,19
64618,83052,5385,262,1
64619,936320,5385,370,2
64620,185957,7967,4689,7
64621,721224,7967,220631,6
64622,99977,7967,4958,3
64623,961,940,160,1
64624,961,246255,86,1
64625,37703,7892,277,2
64626,37703,545122,151,1
64627,37703,497001,117,1
64628,69375,7892,344,1
64629,69375,999780,36957,20
64630,19870,104475,16508,63
64631,19870,370617,66,1
64632,90274,12241,869,1
64633,129665,9422,2957,31
64634,129665,129666,11390,61
64635,64388,2399,1515,2
64636,368274,9422,11857,51
64637,2415,106894,267704,44
64638,1162539,129666,3287,15
64639,35058,303150,200,1
64640,35058,303145,519,1
64641,48586,183368,16269,3
64642,48586,839810,2280,1
64643,1413311,35058,4500,1
64644,1313807,35058,679,1
64645,1035168,35058,1475,1
64646,864651,35058,9370,1
64647,1554922,35058,1388,1
64648,1486338,35058,824,1
64649,687824,35058,832,1
64650,841892,35058,1249,1
64651,529759,35058,4850,1
64652,460671,48586,1100,1
64653,104353,40720,614,5
64654,104353,1941,188,1
64655,276660,6068,133,1
64656,17160,46940,19456,105
64657,17160,1015824,50852,37
64658,17160,900853,1143661,468
64659,117146,17160,106710,16
64660,1203774,17160,825,1
64661,900853,17160,40530,16
64662,1366812,16763,10604,3
64663,535152,16763,4323,2
64664,535152,26727,1089,1
64665,985894,34899,5066,9
64666,164770,34899,267,1
64667,164770,38027,1679,6
64668,1056224,34899,1650,1
64669,7947,59877,11202,45
64670,7947,770863,440574,105
64671,770863,7947,1719,3
64672,156214,7947,90,1
64673,241268,7947,124,1
64674,226285,7947,346,1
64675,226285,226286,2722,2
64676,226286,77209,47,1
64677,109081,77209,476,1
64678,109081,480795,677073,151
64679,109081,480794,14982,22
64680,1375048,64290,28500,1
64681,39856,39854,968,2
64682,47357,39854,1082,1
64683,22928,1363977,536,2
64684,1363977,22928,314,1
64685,223697,22928,1604,6
64686,131817,1212579,29237,8
64687,131817,346678,2088,2
64688,346678,57922,296,1
64689,346678,7934,12212,3
64690,57922,278327,104,1
64691,57922,445927,28835,1
64692,57922,201102,18762,2
64693,57922,959,2200,24
64694,201102,57922,24989,93
64695,201102,1859,13494,4
64696,1432681,57922,27500,1
64697,285402,7934,2876,1
64698,979509,7934,7836,5
64699,269768,7934,1149,1
64700,64258,7934,11275,11
64701,6035,416523,50137,3
64702,872400,8934,3602,6
64703,463847,11584,1602,35
64704,108632,11584,290,2
64705,852554,11584,58,1
64706,354910,248377,24,1
64707,815620,11584,6632,29
64708,980502,11584,5295,36
64709,980502,62709,1628,4
64710,94798,4504,3928,116
64711,1111699,4504,990,29
64712,423480,4504,2090,80
64713,1021752,4504,861,20
64714,1590289,4504,3386,101
64715,1534024,4504,1663,58
64716,34919,4504,405,12
64717,1502175,4504,1292,33
64718,1072071,4504,1250,43
64719,982324,4504,452,13
64720,223899,4504,1012,36
64721,1137122,4504,1354,43
64722,1353729,4504,3164,117
64723,535264,27842,43,3
64724,1379833,4504,1017,33
64725,1379833,1751,1652,72
64726,912816,7950,1043,1
64727,34728,208022,1184,2
64728,34728,25919,650,1
64729,25919,34728,2211,1
64730,646119,34728,6000,6
64731,646119,4250,2161,3
64732,96176,25919,22996,25
64733,96176,109652,600,5
64734,1136990,96176,25000,1
64735,109652,32539,12425,1
64736,32539,8755,4309,29
64737,32539,234401,3918,6
64738,32539,463638,1002291,617
64739,32539,1195632,3324,1
64740,201305,32539,4848,3
64741,4522,8755,2305,25
64742,70063,4522,539,3
64743,70063,3624,544,1
64744,360332,3624,580,1
64745,360332,123994,1391,2
64746,426978,3624,302,1
64747,497054,90689,170900,8
64748,1486485,5372,312,2
64749,692298,5372,3000,1
64750,1507579,4509,193,1
64751,281387,4509,11788,39
64752,281387,10425,3268,4
64753,40382,4509,812,3
64754,48425,4509,15333,19
64755,49864,49876,177,2
64756,49864,49873,4164,26
64757,1508209,49864,2643,2
64758,685284,49636,110,1
64759,310318,49636,31,1
64760,310318,1412,12517,14
64761,1412,557593,2833,34
64762,1412,104909,1458,2
64763,1412,50756,397,1
64764,557593,1412,19466,114
64765,1336219,1412,816,5
64766,828224,1412,3524,9
64767,1023925,1412,300,1
64768,104909,1412,4484,10
64769,1083591,1412,6712,18
64770,1083591,70535,987,1
64771,56128,62034,3230,2
64772,695899,56128,34677,3
64773,695899,24794,17,1
64774,392666,24794,16900,2
64775,120469,17032,699,5
64776,120469,29485,229,1
64777,29485,120469,151453,344
64778,29485,340668,1512,1
64779,29485,34468,23791,3
64780,24747,1194,3004332,222
64781,157615,1194,13854,3
64782,135509,92990,930,11
64783,135509,31067,35615,226
64784,31067,135509,14132,17
64785,33234,31067,125,1
64786,33234,10758,80,1
64787,33234,402097,3753,2
64788,33234,455415,22476,6
64789,33234,251072,990,13
64790,439782,33234,381,5
64791,455415,33234,87379,182
64792,455415,29802,184,3
64793,251072,33234,35729,127
64794,251072,10387,1308,7
64795,108027,402097,19217,18
64796,108027,739070,68629,149
64797,108027,280439,130310,119
64798,280439,4561,1159,1
64799,280439,21735,1196,2
64800,280439,4732,89,1
64801,14908,28330,395,4
64802,14908,131022,73551,51
64803,40743,28330,2662,15
64804,40743,268657,5369,16
64805,40743,268661,5000,2
64806,40743,268640,2000,1
64807,131022,42155,14876,23
64808,42155,131022,2022,23
64809,42155,118690,4949,5
64810,42155,412054,6938,3
64811,412054,7820,650,2
64812,732392,7820,4223,16
64813,1511307,7820,11795,30
64814,703634,7820,270,3
64815,1000985,7820,580,3
64816,1479336,7820,1295,11
64817,1056078,7820,3213,11
64818,1007701,7820,1302,10
64819,585078,7820,910,1
64820,1437071,7820,24,1
64821,583347,7820,2439,11
64822,120704,6996,26870,35
64823,931182,6996,20683,6
64824,931182,9271,17447,51
64825,346487,9271,135,1
64826,1448058,9271,257,2
64827,1612192,9271,197,1
64828,335812,9271,22,1
64829,335812,4352,4300,1
64830,108086,9271,221,2
64831,108086,1418547,10,1
64832,108086,68083,3630,1
64833,248433,9271,975,1
64834,549797,21664,458,1
64835,549797,3991,66554,55
64836,989367,3991,489,4
64837,989367,136604,208,1
64838,1276952,12391,27,1
64839,1105527,12391,384,1
64840,1105527,30311,153,1
64841,202889,12391,2978,14
64842,7639,1101114,1452,1
64843,7639,721714,1907,10
64844,7639,1016912,2352,4
64845,7639,19291,284197,23
64846,1132161,7639,128309,86
64847,1132161,27218,1159,1
64848,1302695,7639,3051,2
64849,1302695,16710,8021,39
64850,179118,7639,2156,2
64851,179118,134160,910587,203
64852,1351639,7639,8150,1
64853,1610907,7639,110,2
64854,1610907,23606,54264,104
64855,705382,7639,187,1
64856,1291581,7639,34,1
64857,1291581,11047,380,1
64858,27218,947177,9871,117
64859,27218,947178,148,1
64860,100693,27218,1609,2
64861,14709,27218,33748,23
64862,14709,546900,1815,2
64863,14709,397654,170162,110
64864,947177,27218,2335,12
64865,104646,27218,5253,4
64866,1123130,27218,1870,1
64867,5634,100693,7525,3
64868,5634,107246,8418,14
64869,77817,52407,29091,35
64870,44795,136971,529,1
64871,44795,39878,185,1
64872,44795,214110,18604,4
64873,44795,560095,20000,1
64874,214110,214107,854385,22
64875,296849,10219,605,1
64876,296849,4545,294,1
64877,900400,10219,183,1
64878,1002817,10219,1003,4
64879,1378027,232162,45,1
64880,48315,57565,1771,8
64881,57565,48315,214,1
64882,57565,133565,128,1
64883,86591,16221,1540,1
64884,435547,16221,5646,1
64885,64547,435547,105160,67
64886,676130,34615,449109,548
64887,676130,1208,8115,45
64888,359269,34615,6640,18
64889,190,191,22,1
64890,676125,191,90,2
64891,337017,191,560,1
64892,337017,32942,2397312,86
64893,337017,85582,62,1
64894,337017,15114,3665,7
64895,337017,42127,59422,389
64896,32942,337017,1180,1
64897,32942,585025,12760,1
64898,585025,32942,1059079,313
64899,585025,14709,29803,6
64900,546900,99902,1210,1
64901,342790,14709,2798,6
64902,342790,29364,67671,800
64903,1552336,14709,1176,2
64904,1552336,39643,848,1
64905,649997,14709,361,1
64906,87575,14709,726,2
64907,397654,14709,1475,2
64908,803902,14709,60,1
64909,1187966,14709,3962,2
64910,24720,267116,286,2
64911,24720,82721,3000,1
64912,24720,267112,166,1
64913,823943,24720,156,1
64914,267116,24720,14613,15
64915,1459643,24720,2437,10
64916,82721,24720,735,2
64917,805310,24720,12170,22
64918,531451,24720,2377,7
64919,1545641,24720,242,1
64920,373351,11214,2369,3
64921,373351,275063,75944,9
64922,3061,5065,1173,2
64923,3061,478531,22396,9
64924,1465924,5065,1637,1
64925,1503426,5065,325,1
64926,1503426,103993,17810,2
64927,1129354,5065,75,1
64928,178034,5065,786,1
64929,478531,24957,30,1
64930,478531,56351,30182,28
64931,56351,19756,17288,17
64932,914963,24957,380,3
64933,19756,3081,162,2
64934,516854,3081,1035,6
64935,516854,29351,415268,101
64936,8850,29351,724400,199
64937,346352,29351,618928,298
64938,346352,49286,255659,48
64939,1470663,29351,4947,19
64940,48046,113786,39424,273
64941,48046,716115,938755,42
64942,48046,32176,51841,63
64943,716115,48046,516221,28
64944,32176,48046,2481202,357
64945,32176,775036,1296,2
64946,28979,775036,7243,2
64947,485786,28979,506,1
64948,485786,28971,63677,143
64949,466280,9225,2057,1
64950,466280,4514,4521,1
64951,95953,9225,4309,24
64952,95953,129417,4622,3
64953,159221,9225,49,1
64954,375000,22246,2,1
64955,244159,22246,889,17
64956,244159,35855,104,3
64957,34289,22246,16,2
64958,33004,22246,3135,40
64959,1362294,22246,10,1
64960,475917,22246,9,1
64961,284672,22246,355,13
64962,22245,22246,150,13
64963,1011953,22246,12,1
64964,1008216,22246,10,1
64965,928182,22246,963,12
64966,1169741,22246,151,8
64967,1600511,22246,19,2
64968,912748,22246,654,19
64969,35855,244159,764,20
64970,35855,6991,707,1
64971,105248,27828,531,2
64972,105248,105224,2114,5
64973,105278,511930,31,1
64974,497667,27185,1655,2
64975,485480,8009,23,4
64976,756054,22415,220,1
64977,742828,22415,122,1
64978,253443,22415,518,2
64979,782891,22415,567,3
64980,403135,22415,60000,2
64981,209347,22415,135,1
64982,36990,236154,2102,9
64983,36990,917545,4919,19
64984,36990,684343,3014,21
64985,245114,23057,30,1
64986,412491,23057,42,1
64987,412491,6943,21150,1
64988,896967,6943,29039,3
64989,1070988,6943,2616,8
64990,1498522,6943,892,3
64991,908577,6943,5859,7
64992,811790,6943,22,1
64993,373049,6943,5159,26
64994,825905,6943,224,1
64995,664272,6943,615,1
64996,1408654,6943,96,1
64997,961470,6943,35,1
64998,892120,6943,404,3
64999,892120,1804,920,3
65000,5813,692360,20250,18
65001,5813,70998,541301,45
65002,70998,5813,43373,27
65003,70998,29947,152,2
65004,539677,8316,368,1
65005,460642,8316,44604,6
65006,721007,8316,861,1
65007,219431,8316,70,1
65008,1442210,8316,16,1
65009,783822,8316,22,1
65010,1319192,8316,8595,2
65011,964548,8316,646,2
65012,140027,8316,99,1
65013,140027,5026,2384,1
65014,827206,8316,46719,26
65015,673092,8316,750,1
65016,39605,100939,6,4
65017,1241043,8472,3141,4
65018,1241043,33229,4598,1
65019,789147,8472,365,6
65020,573777,8472,13140,82
65021,95012,8472,75,1
65022,573789,8472,15357,32
65023,1228002,8472,1087,3
65024,1430179,8472,391,1
65025,880559,8472,2379,5
65026,222253,222254,808213,12
65027,222253,42631,46660,11
65028,117513,41917,15098,70
65029,409336,41917,478,4
65030,117506,41917,6196,4
65031,1246442,41917,35,1
65032,655131,41917,4976,35
65033,164328,41917,68,1
65034,11707,41189,14152,6
65035,968136,83392,1841,1
65036,1244033,29296,160192,53
65037,102985,225043,57,1
65038,1426853,102985,3436,81
65039,225043,102985,6284,30
65040,225043,225027,10006,2
65041,225027,225043,100601,32
65042,225027,87121,1161,2
65043,1025771,225027,116,1
65044,87121,22595,99249,114
65045,500876,22595,23046,37
65046,101195,648687,50,1
65047,101195,1239174,100,1
65048,101195,9794,16133,13
65049,1239174,101195,100,1
65050,651309,101195,20,1
65051,651309,77247,2170,1
65052,45689,9794,30690,12
65053,1367000,163378,3295,18
65054,510066,52414,317,2
65055,510066,14733,5921,5
65056,650724,52414,72,1
65057,650724,8436,64,1
65058,1607168,8436,1475,1
65059,38682,38680,687,4
65060,105410,38682,7550,1
65061,105410,244098,403075,99
65062,472181,156088,20600,3
65063,472181,37895,30104,14
65064,37895,472181,670938,250
65065,37895,1413888,181382,81
65066,1413888,37895,3758,6
65067,87976,5661,9700,1
65068,1496199,5661,480,1
65069,508483,5661,17817,86
65070,769127,5661,38086,25
65071,769127,5799,522,6
65072,1423003,5661,272,1
65073,878485,5661,993,4
65074,506475,5661,242,1
65075,682769,5661,9100,1
65076,126157,5661,2442935,215
65077,126157,10273,1365433,179
65078,5799,216469,1490,7
65079,1029131,60,15081,16
65080,163565,60,286,1
65081,1585155,60,39412,38
65082,1209523,60,12167,14
65083,1411482,60,400,1
65084,1357790,60,16300,13
65085,510495,60,534,3
65086,1575415,60,109,1
65087,677116,60,121,2
65088,257581,60,6512,24
65089,586105,60,1137,7
65090,1595226,60,1476,2
65091,795922,60,6131,13
65092,675960,60,9210,26
65093,1526556,60,707,2
